uid,x,y
4493,360.0,126.0
4494,347.0,321.0
4206,356.0,118.0
4495,365.0,125.0
4496,366.0,98.0
4351,353.0,113.0
4497,377.0,111.0
4354,375.0,111.0
4498,369.0,101.0
3891,357.0,125.0
4499,360.0,304.0
4500,369.0,117.0
4501,357.0,97.0
4332,380.0,102.0
4502,288.0,114.0
3720,316.0,100.0
3880,345.0,119.0
3914,330.0,110.0
3886,382.0,102.0
4373,353.0,195.0
3905,320.0,110.0
4503,290.0,120.0
4504,308.0,110.0
4367,351.0,196.0
4505,306.0,110.0
4506,338.0,90.0
4507,332.0,284.0
4371,304.0,110.0
4348,357.0,123.0
4508,389.0,109.0
4509,355.0,202.0
4510,322.0,114.0
4511,341.0,109.0
4341,351.0,204.0
4512,213.0,174.0
4513,212.0,172.0
4514,367.0,117.0
4374,285.0,115.0
4515,363.0,119.0
4331,256.0,402.0
4516,339.0,109.0
4345,264.0,140.0
4517,257.0,400.0
4183,323.0,95.0
4518,514.0,140.0
3901,253.0,400.0
4358,386.0,108.0
2843,349.0,325.0
4519,341.0,207.0
4520,511.0,141.0
4521,259.0,399.0
4522,346.0,128.0
4344,343.0,207.0
2105,342.0,337.0
4523,265.0,396.0
4142,344.0,114.0
4524,268.0,394.0
4131,316.0,108.0
4525,388.0,107.0
4526,345.0,207.0
4370,307.0,103.0
4405,354.0,94.0
4527,332.0,88.0
3896,320.0,106.0
4141,343.0,333.0
4159,347.0,111.0
4528,498.0,100.0
4529,335.0,87.0
4530,327.0,87.0
4144,350.0,116.0
4531,355.0,97.0
4166,343.0,93.0
4532,343.0,210.0
3898,331.0,115.0
3879,347.0,119.0
4149,330.0,284.0
4533,339.0,265.0
3225,310.0,106.0
4534,308.0,106.0
4535,352.0,124.0
4375,306.0,106.0
4161,358.0,118.0
4536,343.0,265.0
4372,499.0,105.0
3580,315.0,248.0
4537,386.0,105.0
3925,383.0,105.0
4538,381.0,105.0
4539,333.0,115.0
3722,335.0,115.0
4339,340.0,210.0
4219,349.0,208.0
3912,327.0,105.0
4540,352.0,192.0
4541,342.0,216.0
4145,352.0,108.0
4542,262.0,46.0
4543,431.0,93.0
4544,364.0,112.0
4545,503.0,106.0
3916,355.0,113.0
4546,334.0,102.0
4547,367.0,101.0
4548,373.0,111.0
4355,346.0,114.0
4549,91.0,223.0
4550,209.0,89.0
4174,325.0,95.0
4366,340.0,104.0
3127,381.6000061035156,102.00000762939453
3964,332.4000244140625,114.00000762939453
4350,288.0,114.00000762939453
4408,264.0,140.40000915527344
4412,307.20001220703125,103.20000457763672
4410,253.20001220703125,400.8000183105469
3195,256.8000183105469,399.6000061035156
4406,351.6000061035156,195.60000610351562
4551,350.4000244140625,204.00001525878906
4552,345.6000061035156,207.60000610351562
4553,349.20001220703125,207.60000610351562
4554,381.6000061035156,104.4000015258789
4407,314.4000244140625,248.40000915527344
3962,368.4000244140625,116.4000015258789
3083,308.4000244140625,106.80000305175781
3961,344.4000244140625,118.80000305175781
4409,343.20001220703125,265.20001220703125
4555,332.4000244140625,284.4000244140625
4333,358.8000183105469,303.6000061035156
