uid,x,y
4699,367.0,109.0
4331,251.0,405.0
4525,375.0,111.0
4700,323.0,285.0
4358,373.0,112.0
4555,326.0,286.0
4701,351.0,305.0
3580,307.0,251.0
4494,340.0,322.0
2843,342.0,326.0
4141,335.0,335.0
2105,334.0,338.0
3879,335.0,123.0
4341,341.0,207.0
4524,263.0,397.0
3951,260.0,398.0
4538,369.0,109.0
4517,252.0,402.0
4702,490.0,108.0
4505,295.0,115.0
4576,417.0,97.0
4703,310.0,102.0
4497,365.0,114.0
4704,304.0,108.0
4705,343.0,198.0
4537,375.0,108.0
4706,317.0,118.0
3905,309.0,115.0
4707,326.0,96.0
3901,248.0,402.0
4367,341.0,199.0
4708,300.0,114.0
4709,317.0,109.0
4183,312.0,100.0
4710,352.0,116.0
4711,307.0,105.0
4504,298.0,114.0
3720,305.0,105.0
4712,303.0,105.0
3225,299.0,111.0
4713,320.0,94.0
4714,339.0,208.0
4510,312.0,118.0
4511,329.0,113.0
4131,305.0,113.0
4715,366.0,106.0
4716,337.0,211.0
4527,320.0,92.0
4355,334.0,118.0
4502,277.0,119.0
4539,321.0,119.0
4339,329.0,213.0
4717,334.0,218.0
3722,323.0,119.0
4718,302.0,108.0
4719,347.0,119.0
4720,255.0,145.0
4721,326.0,226.0
4536,335.0,267.0
4372,485.0,107.0
4722,483.0,107.0
4520,496.0,142.0
4332,368.0,106.0
4518,499.0,141.0
4144,340.0,120.0
4534,297.0,111.0
4500,358.0,120.0
4723,330.0,268.0
4375,294.0,112.0
4724,356.0,102.0
4725,324.0,122.0
4522,335.0,132.0
4493,350.0,130.0
3891,345.0,129.0
4726,329.0,122.0
4496,354.0,102.0
4495,354.0,128.0
4535,341.0,128.0
4348,345.0,127.0
4206,344.0,122.0
4727,278.0,124.0
4728,200.0,178.0
4729,345.0,102.0
3880,333.0,123.0
4161,346.0,122.0
4730,311.0,107.0
4248,350.0,102.0
4731,334.0,98.0
4732,311.0,115.0
4733,328.0,116.0
4734,338.0,99.0
4528,484.0,102.0
4735,335.0,115.0
4142,320.0,114.0
4159,323.0,111.0
4736,383.0,107.0
4516,341.0,117.0
4737,349.0,111.0
4738,332.0,118.0
4739,203.0,180.0
4540,342.0,194.0
4592,565.0,161.0
4531,343.0,101.0
4740,355.0,105.0
3896,308.0,110.0
4741,284.0,114.0
4742,316.0,112.0
3916,331.0,113.0
3912,315.0,109.0
4397,332.4000244140625,97.20000457763672
4743,339.6000061035156,206.40000915527344
4744,349.20001220703125,118.80000305175781
3751,328.8000183105469,212.40000915527344
4745,350.4000244140625,132.0
4746,343.20001220703125,109.20000457763672
4590,333.6000061035156,217.20001220703125
4561,318.0,114.00000762939453
4747,334.8000183105469,115.20000457763672
4748,312.0,111.60000610351562
4749,306.0,250.8000030517578
4750,343.20001220703125,100.80000305175781
4571,322.8000183105469,110.4000015258789
4533,328.8000183105469,267.6000061035156
4751,334.8000183105469,267.6000061035156
4752,294.0,105.60000610351562
4507,322.8000183105469,285.6000061035156
4753,337.20001220703125,126.00000762939453
4552,336.0,211.20001220703125
4333,350.4000244140625,304.8000183105469
4570,345.6000061035156,204.00001525878906
4582,310.8000183105469,106.80000305175781
4189,339.6000061035156,321.6000061035156
3086,340.8000183105469,326.4000244140625
3195,252.00001525878906,402.0000305175781
4410,248.40000915527344,402.0000305175781
4754,334.8000183105469,334.8000183105469
4755,333.6000061035156,338.4000244140625
4408,254.40000915527344,145.20001220703125
4756,495.6000061035156,141.60000610351562
4581,498.0000305175781,140.40000915527344
4757,326.4000244140625,94.80000305175781
4758,346.8000183105469,127.20000457763672
3769,259.20001220703125,398.4000244140625
4595,262.8000183105469,397.20001220703125
3961,333.6000061035156,123.60000610351562
4216,278.4000244140625,123.60000610351562
4251,345.6000061035156,122.4000015258789
4514,354.0,120.00000762939453
3964,320.4000244140625,118.80000305175781
4350,277.20001220703125,118.80000305175781
4759,333.6000061035156,117.60000610351562
4760,340.8000183105469,116.4000015258789
4761,351.6000061035156,115.20000457763672
4154,363.6000061035156,114.00000762939453
4762,250.8000030517578,405.6000061035156
4392,321.6000061035156,114.00000762939453
4763,300.0,114.00000762939453
4556,295.20001220703125,114.00000762939453
3629,308.4000244140625,110.4000015258789
4048,328.8000183105469,112.80000305175781
4186,304.8000183105469,112.80000305175781
4262,373.20001220703125,111.60000610351562
4764,357.6000061035156,104.4000015258789
3083,296.4000244140625,111.60000610351562
4557,375.6000061035156,110.4000015258789
4195,355.20001220703125,104.4000015258789
4394,316.8000183105469,109.20000457763672
4584,489.6000061035156,108.00000762939453
4765,381.6000061035156,108.00000762939453
4563,315.6000061035156,117.60000610351562
4560,374.4000244140625,108.00000762939453
4554,369.6000061035156,108.00000762939453
4412,296.4000244140625,108.00000762939453
4766,484.8000183105469,106.80000305175781
4568,367.20001220703125,105.60000610351562
4767,304.8000183105469,104.4000015258789
4768,346.8000183105469,118.80000305175781
4577,483.6000061035156,103.20000457763672
