uid,x,y
1840,41.0,31.0
1692,474.0,98.0
1841,593.0,88.0
1632,161.0,181.0
1842,38.0,32.0
1681,134.0,122.0
1843,500.0,88.0
1844,498.0,88.0
1845,400.0,422.0
1643,496.0,88.0
1846,494.0,88.0
1847,594.0,90.0
1848,158.0,176.0
1849,382.0,160.0
1456,509.0,77.0
1850,476.0,98.0
1671,524.0,212.0
1851,417.0,419.0
1852,502.0,300.0
1635,147.0,123.0
1637,443.0,123.0
1853,531.0,329.0
1854,536.0,330.0
1633,517.0,349.0
1855,445.0,123.0
1856,516.0,354.0
1199,520.0,355.0
1684,103.0,51.0
744,511.0,363.0
1629,509.0,367.0
1857,565.0,109.0
1858,140.0,124.0
1621,106.0,51.0
1209,585.0,93.0
1700,545.0,197.0
1652,496.0,84.0
1859,476.0,92.0
1625,200.0,200.0
1860,163.0,175.0
1615,590.0,86.0
1861,594.0,86.0
1651,396.0,420.0
1018,559.0,107.0
1862,391.0,61.0
1863,405.0,422.0
1648,380.0,160.0
1864,133.0,33.0
1865,259.0,203.0
1866,393.0,62.0
1867,513.0,89.0
751,543.0,101.0
1868,545.0,203.0
1869,155.0,41.0
1870,596.0,90.0
1871,536.0,210.0
1675,538.0,210.0
1872,520.0,280.0
1873,522.0,212.0
1874,44.0,42.0
1875,488.0,254.0
1876,528.0,212.0
1877,486.0,254.0
1878,560.0,72.0
1879,558.0,72.0
973,517.0,71.0
1880,103.0,55.0
1468,583.0,93.0
495,538.0,152.0
1667,147.0,83.0
1881,519.0,71.0
1647,539.0,198.0
1882,550.0,108.0
1883,408.0,418.0
1884,526.0,222.0
1885,469.0,151.0
1653,257.0,203.0
1886,384.0,162.0
1887,144.0,84.0
1668,382.0,162.0
1888,161.0,130.0
1889,180.0,174.0
1890,512.0,348.0
790,572.0,100.0
1891,144.0,122.0
1892,518.0,68.0
1893,404.0,419.0
1664,588.0,86.0
1894,544.0,66.0
1895,95.0,282.0
1896,539.0,158.0
1897,557.0,107.0
1898,130.0,102.0
1899,430.0,202.0
1900,529.0,65.0
1901,484.0,88.0
1902,179.0,177.0
1903,76.0,292.0
1904,407.0,421.0
1905,138.0,120.0
1620,576.0,100.0
1906,523.0,62.0
1907,599.0,89.0
1908,575.0,77.0
1909,261.0,203.0
1673,557.0,110.0
1910,197.0,203.0
1786,508.0,74.0
1911,528.0,222.0
1912,59.0,48.0
1913,132.0,108.00000762939453
1691,44.400001525878906,42.0
1696,158.40000915527344,176.40000915527344
1244,162.0,175.20001220703125
1914,174.0,213.60000610351562
1915,381.6000061035156,162.0
1617,381.6000061035156,159.60000610351562
1916,399.6000061035156,422.4000244140625
1917,379.20001220703125,159.60000610351562
1918,100.80000305175781,50.400001525878906
1669,154.8000030517578,40.80000305175781
1740,543.6000366210938,196.8000030517578
1662,416.4000244140625,418.8000183105469
1919,200.40000915527344,199.20001220703125
1920,546.0,200.40000915527344
1921,429.6000061035156,201.60000610351562
1729,470.4000244140625,99.60000610351562
1698,160.8000030517578,182.40000915527344
1922,196.8000030517578,202.8000030517578
1638,139.20001220703125,124.80000305175781
1923,259.20001220703125,202.8000030517578
1705,544.800048828125,202.8000030517578
1680,445.20001220703125,122.4000015258789
1679,146.40000915527344,122.4000015258789
1467,134.40000915527344,122.4000015258789
1634,138.0,120.00000762939453
1924,543.6000366210938,105.60000610351562
1925,535.2000122070312,210.00001525878906
1742,559.2000122070312,106.80000305175781
1423,525.6000366210938,212.40000915527344
1471,528.0,64.80000305175781
1926,151.20001220703125,103.20000457763672
1626,129.60000610351562,102.00000762939453
1761,543.6000366210938,66.0
1927,542.4000244140625,100.80000305175781
1334,574.800048828125,99.60000610351562
1682,528.0,99.60000610351562
1928,474.0000305175781,98.4000015258789
1497,518.4000244140625,70.80000305175781
1278,526.800048828125,94.80000305175781
1929,483.6000061035156,253.20001220703125
1533,583.2000122070312,93.60000610351562
1930,556.800048828125,72.0
1931,487.20001220703125,254.40000915527344
1932,519.6000366210938,279.6000061035156
1933,513.6000366210938,90.0
1934,592.800048828125,87.60000610351562
1935,94.80000305175781,282.0
1719,494.4000244140625,87.60000610351562
1936,549.6000366210938,108.00000762939453
1631,501.6000061035156,300.0
1937,523.2000122070312,62.400001525878906
826,508.8000183105469,76.80000305175781
1689,495.6000061035156,84.0
1687,535.2000122070312,330.0
1938,555.6000366210938,109.20000457763672
1361,564.0,109.20000457763672
1939,517.2000122070312,349.20001220703125
1683,508.8000183105469,367.20001220703125
1940,519.6000366210938,355.20001220703125
1685,510.0000305175781,363.6000061035156
1611,124.80000305175781,104.4000015258789
1941,531.6000366210938,210.00001525878906
1942,518.4000244140625,67.20000457763672
1943,525.6000366210938,222.00001525878906
1944,508.8000183105469,73.20000457763672
1709,256.8000183105469,202.8000030517578
947,160.8000030517578,129.60000610351562
1945,502.8000183105469,88.80000305175781
1701,472.8000183105469,92.4000015258789
1946,518.4000244140625,344.4000244140625
1947,165.60000610351562,180.0
1948,590.4000244140625,82.80000305175781
1949,476.4000244140625,91.20000457763672
1950,160.8000030517578,178.8000030517578
1951,93.60000610351562,278.4000244140625
1952,403.20001220703125,418.8000183105469
1953,597.6000366210938,90.0
1954,595.2000122070312,90.0
1955,592.800048828125,90.0
1956,408.0000305175781,56.400001525878906
1957,538.800048828125,198.00001525878906
1958,180.0,176.40000915527344
1959,537.6000366210938,151.20001220703125
1960,498.0000305175781,87.60000610351562
1961,500.4000244140625,87.60000610351562
1962,537.6000366210938,158.40000915527344
1963,598.800048828125,92.4000015258789
1964,141.60000610351562,68.4000015258789
1965,541.2000122070312,120.00000762939453
1737,564.4800415039062,109.44000244140625
1966,398.8800048828125,421.9200134277344
1733,396.0000305175781,420.4800109863281
1967,102.24000549316406,50.400001525878906
1092,416.1600036621094,417.6000061035156
1968,508.32000732421875,367.20001220703125
1969,509.760009765625,362.8800048828125
241,518.4000244140625,354.2400207519531
1970,516.9600219726562,348.4800109863281
1971,532.800048828125,328.32000732421875
245,501.1200256347656,299.52001953125
1972,74.8800048828125,292.32000732421875
1756,518.4000244140625,279.3600158691406
1973,145.44000244140625,92.16000366210938
1974,483.84002685546875,253.44000244140625
1975,522.7200317382812,211.6800079345703
879,535.6799926757812,210.24000549316406
1976,259.20001220703125,203.04000854492188
1977,544.3200073242188,105.12000274658203
1978,545.760009765625,200.16000366210938
1725,200.16000366210938,198.72000122070312
1097,541.4400024414062,197.28001403808594
1783,161.27999877929688,182.8800048828125
1979,156.9600067138672,175.6800079345703
1980,550.0800170898438,105.12000274658203
1981,162.72000122070312,174.24000549316406
1982,504.0000305175781,83.52000427246094
1983,377.280029296875,158.40000915527344
1984,139.6800079345703,123.84000396728516
1726,444.96002197265625,122.4000015258789
1731,146.8800048828125,122.4000015258789
812,133.9199981689453,122.4000015258789
1985,558.7200317382812,106.56000518798828
1318,541.4400024414062,100.80000305175781
1986,129.60000610351562,100.80000305175781
1987,388.8000183105469,57.60000228881836
1988,475.20001220703125,97.92000579833984
1320,527.0400390625,95.04000091552734
1327,508.32000732421875,77.76000213623047
1989,149.760009765625,125.2800064086914
1322,512.6400146484375,89.2800064086914
1545,495.3600158691406,87.84000396728516
1990,498.2400207519531,83.52000427246094
1751,495.3600158691406,83.52000427246094
1991,132.48001098632812,103.68000793457031
1992,511.20001220703125,277.9200134277344
582,529.9200439453125,61.92000198364258
1993,590.4000244140625,82.08000183105469
1994,174.24000549316406,213.12001037597656
1995,475.20001220703125,92.16000366210938
1776,171.36000061035156,213.12001037597656
1755,534.2400512695312,205.92001342773438
1996,167.04000854492188,180.0
1997,401.760009765625,419.0400085449219
1998,528.4800415039062,99.36000061035156
1759,550.0800170898438,108.00000762939453
1999,131.04000854492188,108.00000762939453
2000,95.04000091552734,277.9200134277344
2001,591.8400268554688,86.4000015258789
2002,125.2800064086914,102.24000549316406
1335,555.8400268554688,109.44000244140625
2003,498.2400207519531,87.84000396728516
2004,161.27999877929688,129.60000610351562
2005,514.0800170898438,93.60000610351562
1828,591.8400268554688,90.72000122070312
2006,93.60000610351562,282.2400207519531
2007,498.2400207519531,103.68000793457031
2008,522.7200317382812,61.92000198364258
2009,407.52001953125,56.160003662109375
2010,525.6000366210938,221.760009765625
1766,555.8400268554688,72.0
2011,141.12001037597656,67.68000030517578
2012,516.9600219726562,67.68000030517578
1745,499.6800231933594,79.20000457763672
2013,508.32000732421875,277.9200134277344
1787,259.20001220703125,203.90402221679688
2014,508.03204345703125,368.06402587890625
2015,511.488037109375,361.15203857421875
1771,134.7840118408203,122.6880111694336
290,516.6720581054688,354.2400207519531
309,516.6720581054688,347.3280334472656
308,445.82403564453125,122.6880111694336
2016,532.2240600585938,328.3200378417969
1753,376.70404052734375,158.97601318359375
2017,157.24801635742188,174.52801513671875
1556,160.70401000976562,174.52801513671875
2018,502.8480529785156,300.6720275878906
2019,160.70401000976562,177.98402404785156
1785,544.320068359375,105.40801239013672
1368,397.4400329589844,421.6320495605469
1102,542.592041015625,101.95201110839844
862,129.60000610351562,100.22400665283203
2020,540.8640747070312,196.9920196533203
1095,200.44801330566406,198.7200164794922
2021,537.4080810546875,198.7200164794922
2022,518.4000244140625,279.93603515625
897,527.0400390625,95.04000854492188
2023,95.04000854492188,278.2080383300781
302,475.2000427246094,95.04000854492188
1378,546.0480346679688,200.44801330566406
1780,518.4000244140625,93.31201171875
2024,514.9440307617188,93.31201171875
1028,475.2000427246094,91.5840072631836
655,495.93603515625,88.12800598144531
1773,533.9520263671875,210.81602478027344
675,495.93603515625,84.67200469970703
2025,520.1280517578125,212.5440216064453
1782,146.88002014160156,122.6880111694336
1774,530.4960327148438,62.2080078125
2026,129.60000610351562,108.864013671875
2027,160.70401000976562,129.60000610351562
2028,571.9680786132812,100.22400665283203
2029,171.072021484375,212.5440216064453
2030,416.4480285644531,418.176025390625
1587,533.9520263671875,205.63201904296875
2031,400.8960266113281,418.176025390625
1357,499.3920593261719,79.48800659179688
1781,547.7760620117188,107.1360092163086
1801,513.216064453125,89.85601043701172
1768,535.6800537109375,98.49600982666016
1381,508.03204345703125,77.760009765625
2032,485.56805419921875,254.01602172851562
2033,558.14404296875,74.30400848388672
2034,552.9600830078125,108.864013671875
2035,145.15200805664062,91.5840072631836
2036,580.6080322265625,93.31201171875
2037,390.5280456542969,57.02400588989258
2038,558.14404296875,108.864013671875
2039,508.03204345703125,278.2080383300781
2040,509.7600402832031,72.57600402832031
2041,93.31201171875,283.39202880859375
2042,556.4160766601562,70.84800720214844
2043,172.80001831054688,167.6160125732422
2044,141.69601440429688,67.39200592041016
2045,523.5840454101562,62.2080078125
2046,525.3120727539062,217.72802734375
2047,150.3360137939453,103.68000793457031
2048,565.0560302734375,108.864013671875
1398,163.81442260742188,136.8576202392578
2049,167.9616241455078,136.8576202392578
2050,495.5904846191406,101.60641479492188
2051,530.8416748046875,99.5328140258789
1579,151.37281799316406,95.38561248779297
2052,508.0320739746094,367.0272521972656
1795,501.811279296875,78.79681396484375
1797,512.1792602539062,360.80645751953125
2053,159.66722106933594,178.32962036132812
380,165.88803100585938,182.47682189941406
679,516.3264770507812,354.5856628417969
1116,518.4000854492188,346.291259765625
1115,532.915283203125,327.62884521484375
1575,157.5936279296875,174.1824188232422
1796,497.6640625,82.94401550292969
2054,163.81442260742188,172.10882568359375
677,497.6640625,87.0912094116211
1804,145.1520233154297,91.23841094970703
1571,516.3264770507812,93.31201171875
355,501.811279296875,298.59844970703125
394,476.9280700683594,95.38561248779297
1119,530.8416748046875,95.38561248779297
1807,174.1824188232422,165.88803100585938
1798,534.9888916015625,99.5328140258789
2055,379.4688415527344,161.74082946777344
2056,570.2400512695312,99.5328140258789
1577,128.56321716308594,101.60641479492188
2057,93.31201171875,282.0096435546875
2058,545.3568725585938,101.60641479492188
345,151.37281799316406,103.68001556396484
1793,518.4000854492188,279.93603515625
684,510.1056823730469,277.8624267578125
2059,547.4304809570312,105.75361633300781
1118,130.63682556152344,107.82721710205078
2060,551.5776977539062,107.82721710205078
1775,95.38561248779297,275.7888488769531
1126,377.395263671875,157.5936279296875
1794,201.13922119140625,196.99203491210938
2061,541.2096557617188,196.99203491210938
1818,485.22247314453125,252.97923278808594
2062,547.4304809570312,199.0656280517578
1572,259.2000427246094,203.21282958984375
2063,534.9888916015625,205.2864227294922
2064,534.9888916015625,209.43362426757812
2065,134.7840118408203,122.34241485595703
1124,159.66722106933594,128.56321716308594
1383,445.8240661621094,122.34241485595703
1391,528.76806640625,215.65443420410156
1573,520.4736938476562,213.58082580566406
367,172.10882568359375,213.58082580566406
2066,566.0928955078125,107.82721710205078
689,199.0656280517578,203.21282958984375
1581,159.2525177001953,179.15908813476562
1589,161.7408447265625,171.69412231445312
1134,510.105712890625,360.8064880371094
1394,375.7364196777344,156.76419067382812
923,515.0823364257812,353.3415222167969
926,495.1758117675781,84.60289764404297
909,201.55397033691406,196.57733154296875
925,517.5706787109375,345.8765563964844
1810,475.26922607421875,94.55618286132812
1814,537.4772338867188,199.06564331054688
1585,530.0122680664062,328.45831298828125
1584,129.39266967773438,99.53282165527344
1815,544.9421997070312,199.06564331054688
700,502.6407470703125,298.5984802246094
371,258.78533935546875,206.53060913085938
2067,517.5706787109375,281.18023681640625
396,159.2525177001953,126.90435028076172
1813,136.85763549804688,124.41603088378906
1812,171.69412231445312,213.99557495117188
398,445.4093933105469,121.9277114868164
2068,482.73419189453125,253.80870056152344
2069,544.9421997070312,99.53282165527344
698,505.12908935546875,368.2714538574219
1140,517.5706787109375,213.99557495117188
1808,94.55618286132812,276.2035827636719
397,166.7174835205078,136.85763549804688
1136,507.6174011230469,278.69189453125
1510,547.4305419921875,106.99778747558594
