uid,x,y
7982,237.0,247.0
7983,527.0,245.0
7984,148.0,104.0
7846,132.0,68.0
7985,520.0,174.0
7986,103.0,344.0
7132,512.0,312.0
7603,530.0,350.0
7340,468.0,170.0
7987,450.0,106.0
7988,108.0,61.0
7989,537.0,333.0
7990,97.0,69.0
7991,237.0,245.0
7992,449.0,391.0
7600,484.0,162.0
7993,89.0,146.0
7994,133.0,65.0
7806,103.0,106.0
7995,457.0,391.0
7996,130.0,66.0
7746,233.0,153.0
7899,108.0,104.0
7799,517.0,299.0
7997,150.0,103.0
6627,234.0,202.0
7998,152.0,102.0
7999,510.0,312.0
6921,526.0,248.0
7659,92.0,70.0
8000,482.0,164.0
8001,441.0,394.0
7626,484.0,164.0
7348,99.0,69.0
7341,528.0,248.0
4862,540.0,334.0
7804,486.0,164.0
7210,243.0,241.0
7354,152.0,73.0
8002,530.0,180.0
7137,525.0,355.0
7344,524.0,358.0
7157,481.0,161.0
7167,242.0,110.0
8003,244.0,110.0
7813,307.0,238.0
8004,471.0,171.0
7611,539.0,181.0
8005,536.0,242.0
6888,529.0,345.0
8006,77.0,375.0
7584,559.0,165.0
7594,527.0,349.0
7343,450.0,186.0
7576,264.0,232.0
8007,491.0,279.0
7653,524.0,344.0
6664,517.0,249.0
8008,519.0,249.0
6926,523.0,299.0
8009,443.0,395.0
8010,561.0,165.0
7805,70.0,378.0
8011,508.0,170.0
8012,402.0,208.0
8013,444.0,240.0
8014,406.0,208.0
6087,239.0,218.0
7674,261.0,235.0
8015,496.0,166.0
7644,243.0,224.0
8016,154.0,84.0
8017,156.0,84.0
7627,166.0,84.0
7865,395.0,89.0
7404,240.0,224.0
7820,476.0,165.0
7824,245.0,221.0
8018,243.0,221.0
8019,241.0,221.0
7175,535.0,237.0
8020,458.0,108.0
8021,82.0,58.0
8022,194.0,94.0
7448,544.0,182.0
7828,136.0,58.0
7613,532.0,180.0
8023,35.0,443.0
7833,254.0,218.0
8024,94.0,76.0
7643,446.0,392.0
7609,556.0,162.0
8025,229.0,131.0
7749,231.0,131.0
8026,244.0,208.0
8027,406.0,114.0
7623,558.0,160.0
8028,33.0,443.0
8029,116.0,60.0
7614,147.0,74.0
8030,145.0,107.0
7624,522.0,206.0
8031,139.0,67.0
8032,505.0,153.0
8033,352.0,230.0
8034,124.0,84.0
8035,210.0,116.0
8036,496.0,168.0
8037,531.0,157.0
8038,486.0000305175781,164.40000915527344
7847,244.8000030517578,220.8000030517578
8039,242.40000915527344,220.8000030517578
6095,490.8000183105469,278.4000244140625
8040,214.8000030517578,127.20000457763672
7848,240.00001525878906,220.8000030517578
7402,516.0,298.8000183105469
7650,522.0,298.8000183105469
8041,518.4000244140625,249.60000610351562
8042,240.00001525878906,217.20001220703125
7645,405.6000061035156,207.60000610351562
7695,400.8000183105469,207.60000610351562
8043,526.800048828125,248.40000915527344
6650,511.20001220703125,312.0
7850,538.800048828125,333.6000061035156
8044,266.4000244140625,230.40000915527344
7663,103.20000457763672,105.60000610351562
6313,529.2000122070312,344.4000244140625
6695,529.2000122070312,349.20001220703125
8045,526.800048828125,244.8000030517578
7181,525.6000366210938,354.0
7461,523.2000122070312,357.6000061035156
7843,264.0,231.60000610351562
7418,470.4000244140625,170.40000915527344
7855,80.4000015258789,376.8000183105469
8046,529.2000122070312,238.8000030517578
7592,442.8000183105469,394.8000183105469
8047,226.8000030517578,117.60000610351562
7431,525.6000366210938,198.00001525878906
7861,234.00001525878906,202.8000030517578
8048,231.60000610351562,142.8000030517578
7426,151.20001220703125,73.20000457763672
7856,307.20001220703125,237.60000610351562
7688,147.60000610351562,74.4000015258789
8049,246.00001525878906,217.20001220703125
8050,94.80000305175781,75.60000610351562
7859,64.80000305175781,379.20001220703125
8051,457.20001220703125,391.20001220703125
7406,534.0,237.60000610351562
8052,242.40000915527344,195.60000610351562
8053,153.60000610351562,81.60000610351562
7864,451.20001220703125,186.0
7665,441.6000061035156,111.60000610351562
8054,542.4000244140625,182.40000915527344
7602,538.800048828125,181.20001220703125
8055,69.60000610351562,378.0
8056,87.60000610351562,146.40000915527344
7705,211.20001220703125,128.40000915527344
8057,512.4000244140625,297.6000061035156
8058,108.00000762939453,60.000003814697266
7710,94.80000305175781,82.80000305175781
8059,242.40000915527344,241.20001220703125
8060,232.8000030517578,152.40000915527344
8061,535.2000122070312,241.20001220703125
7840,224.40000915527344,156.0
8062,406.8000183105469,114.00000762939453
8063,153.60000610351562,84.0
8064,156.0,84.0
7217,165.60000610351562,84.0
8065,133.20001220703125,64.80000305175781
6464,481.20001220703125,160.8000030517578
7680,243.60000610351562,110.4000015258789
