uid,x,y
2467,481.0,212.0
2468,454.0,86.0
2469,473.0,213.0
2125,458.0,98.0
2470,533.0,99.0
2311,446.0,96.0
2471,449.0,297.0
2472,444.0,96.0
2473,471.0,103.0
2325,395.0,128.0
2474,482.0,324.0
1633,465.0,343.0
1858,90.0,126.0
1856,467.0,349.0
2277,84.0,125.0
744,459.0,357.0
1651,352.0,416.0
2475,110.0,180.0
2105,458.0,360.0
2476,483.0,109.0
2118,485.0,109.0
2271,110.0,178.0
1848,108.0,178.0
2477,488.0,76.0
1949,422.0,100.0
2478,518.0,90.0
1868,489.0,205.0
2109,52.0,52.0
2479,502.0,84.0
2480,332.0,162.0
1917,336.0,162.0
2282,515.0,87.0
2481,489.0,199.0
2482,499.0,117.0
2483,508.0,116.0
1857,506.0,116.0
2484,433.0,253.0
2485,417.0,155.0
2307,485.0,199.0
2486,112.0,176.0
2487,43.0,283.0
2119,502.0,114.0
1018,500.0,114.0
2488,114.0,176.0
2489,466.0,278.0
2302,528.0,92.0
2178,342.0,69.0
2490,502.0,82.0
2317,500.0,82.0
2143,530.0,92.0
2330,482.0,208.0
2328,536.0,98.0
2491,371.0,413.0
2129,516.0,108.0
2114,514.0,108.0
1907,538.0,98.0
2492,389.0,129.0
2493,512.0,108.0
2121,469.0,213.0
2494,456.0,86.0
2495,358.0,414.0
2102,459.0,101.0
2496,112.0,180.0
1900,474.0,74.0
2123,74.0,105.0
2497,35.0,281.0
2268,152.0,200.0
2321,114.0,182.0
1635,95.0,125.0
2135,149.0,201.0
2498,532.0,92.0
2295,442.0,93.0
2191,37.0,280.0
2499,463.0,77.0
2500,461.0,343.0
2501,491.0,202.0
2269,111.0,183.0
1895,39.0,284.0
1909,212.0,204.0
2502,524.0,102.0
1881,462.0,80.0
2503,464.0,80.0
1643,442.0,96.0
2504,440.0,96.0
2505,529.0,95.0
1468,522.0,102.0
2506,502.0,124.0
2309,470.0,220.0
2305,116.0,182.0
2286,483.0,156.0
2142,419.0,155.0
2316,421.0,157.0
2274,483.0,162.0
2144,103.0,39.0
2267,148.0,204.0
2264,94.0,86.0
2507,96.0,86.0
2508,116.0,136.0
2509,365.0,414.0
2510,431.0,95.0
2284,479.0,71.0
