uid,x,y
3431,408.0,130.0
3432,401.0,208.0
1949,350.0,103.0
3433,406.0,208.0
3028,324.0,130.0
3434,268.0,160.0
3196,288.0,406.0
3435,431.0,123.0
3429,36.0,184.0
3436,41.0,183.0
3297,396.0,81.0
3437,390.0,82.0
3084,408.0,82.0
3438,50.0,214.0
3439,404.0,206.0
3440,411.0,123.0
3441,39.0,183.0
3442,409.0,123.0
3443,389.0,225.0
3253,33.0,179.0
3444,430.0,120.0
3445,410.0,117.0
3446,394.0,210.0
3035,396.0,210.0
3447,142.0,204.0
3448,424.0,90.0
3449,387.0,269.0
3450,409.0,113.0
2118,407.0,113.0
3113,436.0,112.0
3451,458.0,100.0
3452,397.0,111.0
3453,434.0,92.0
3454,578.0,110.0
3033,425.0,118.0
3050,576.0,110.0
3455,574.0,110.0
3456,572.0,110.0
3457,408.0,192.0
3458,47.0,216.0
3459,407.0,123.0
3225,373.0,97.0
3276,410.0,196.0
3258,78.0,199.0
2664,351.0,109.0
3460,74.0,202.0
3461,370.0,98.0
3462,446.0,98.0
2860,396.0,108.0
3463,397.0,216.0
3464,144.0,202.0
3226,398.0,78.0
3465,402.0,78.0
3466,448.0,98.0
3467,405.0,156.0
2472,368.0,100.0
3038,368.0,96.0
3468,395.0,217.0
3469,405.0,163.0
3470,370.0,100.0
3471,370.0,94.0
3082,362.0,248.0
3472,444.0,106.0
3473,372.0,100.0
3474,267.0,163.0
2105,386.0,347.0
3475,374.0,100.0
3476,384.0,106.0
3477,410.0,82.0
3478,364.0,248.0
744,387.0,343.0
3479,577.0,105.0
2339,263.0,161.0
2843,395.0,335.0
2667,436.0,92.0
3480,575.0,105.0
3318,386.0,86.0
3481,74.0,204.0
3482,381.0,91.0
2468,379.0,91.0
3055,447.0,101.0
2848,451.0,101.0
3041,393.0,271.0
3483,376.0,288.0
3484,397.0,219.0
3210,393.0,331.0
3485,590.0,153.0
3486,455.0,104.0
3487,593.0,153.0
3488,380.0,288.0
3489,412.0,202.0
3490,422.0,88.0
3212,409.0,313.0
3491,405.0,313.0
3492,420.0,88.0
3493,606.0,78.0
3494,348.0,158.0
3387,36.0,132.0
3495,312.0,190.0
3496,442.0,106.0
2503,388.0,86.0
3497,314.0,190.0
3498,394.0,222.0
3499,465.0,100.0
3046,269.0,163.0
3500,345.0,156.0
3501,543.0,191.0
3502,419.0,76.0
3503,411.0,85.0
2157,393.6000061035156,210.00001525878906
3195,289.20001220703125,408.0000305175781
3504,399.6000061035156,208.8000030517578
3505,385.20001220703125,346.8000183105469
3083,369.6000061035156,97.20000457763672
3506,386.4000244140625,343.20001220703125
3316,370.8000183105469,100.80000305175781
3086,393.6000061035156,334.8000183105469
2519,392.4000244140625,330.0
2714,406.8000183105469,312.0
3507,409.20001220703125,196.8000030517578
3508,453.6000061035156,104.4000015258789
2162,350.4000244140625,109.20000457763672
2899,380.4000244140625,288.0
3509,322.8000183105469,130.8000030517578
3090,396.0000305175781,108.00000762939453
3510,40.80000305175781,182.40000915527344
3062,445.20001220703125,100.80000305175781
3511,459.6000061035156,100.80000305175781
3512,273.6000061035156,70.80000305175781
3513,266.4000244140625,163.20001220703125
3514,286.8000183105469,404.4000244140625
3361,405.6000061035156,207.60000610351562
3515,397.20001220703125,218.40000915527344
3516,262.8000183105469,160.8000030517578
3319,440.4000244140625,110.4000015258789
3517,447.6000061035156,97.20000457763672
3518,408.0000305175781,122.4000015258789
3519,74.4000015258789,200.40000915527344
3520,398.4000244140625,78.0
3521,403.20001220703125,205.20001220703125
3522,396.0000305175781,216.00001525878906
1929,363.6000061035156,248.40000915527344
3097,367.20001220703125,100.80000305175781
3523,142.8000030517578,202.8000030517578
3524,411.6000061035156,201.60000610351562
3093,379.20001220703125,91.20000457763672
2712,393.6000061035156,270.0
2773,429.6000061035156,120.00000762939453
3262,409.20001220703125,82.80000305175781
3525,408.0000305175781,192.0
3526,410.4000244140625,116.4000015258789
2391,434.4000244140625,112.80000305175781
3527,267.6000061035156,159.60000610351562
3528,349.20001220703125,104.4000015258789
3529,385.20001220703125,105.60000610351562
3530,397.20001220703125,111.60000610351562
3531,421.20001220703125,87.60000610351562
3281,576.0,109.20000457763672
3296,442.8000183105469,106.80000305175781
2578,388.8000183105469,81.60000610351562
3532,392.4000244140625,223.20001220703125
3533,379.20001220703125,87.60000610351562
3534,405.6000061035156,163.20001220703125
3535,415.20001220703125,184.8000030517578
3536,391.20001220703125,78.0
3537,410.4000244140625,85.20000457763672
2350,409.20001220703125,112.80000305175781
3114,423.6000061035156,90.0
3538,314.4000244140625,188.40000915527344
3273,376.8000183105469,99.60000610351562
3539,79.20000457763672,198.00001525878906
3540,409.20001220703125,129.60000610351562
3541,411.6000061035156,79.20000457763672
3542,464.4000244140625,100.80000305175781
3543,454.8000183105469,100.80000305175781
3544,39.60000228881836,133.20001220703125
3545,434.4000244140625,92.4000015258789
3546,424.8000183105469,124.80000305175781
3547,418.8000183105469,85.20000457763672
3548,589.2000122070312,153.60000610351562
3549,398.4000244140625,214.8000030517578
3100,402.0000305175781,78.0
3550,388.8000183105469,224.40000915527344
3551,402.0000305175781,111.60000610351562
3552,410.4000244140625,144.0
2349,422.4000244140625,118.80000305175781
3553,445.20001220703125,97.20000457763672
3554,404.4000244140625,156.0
3555,364.8000183105469,93.60000610351562
3556,399.6000061035156,129.60000610351562
3557,596.4000244140625,152.40000915527344
2662,373.20001220703125,114.00000762939453
3274,422.4000244140625,122.4000015258789
3558,418.8000183105469,76.80000305175781
3136,292.8000183105469,404.4000244140625
2933,418.8000183105469,120.00000762939453
3559,568.800048828125,105.60000610351562
3560,388.8000183105469,105.60000610351562
3561,542.4000244140625,190.8000030517578
3562,424.8000183105469,123.84000396728516
3563,262.08001708984375,159.8400115966797
2530,289.44000244140625,407.52001953125
2926,286.55999755859375,404.6400146484375
3564,266.4000244140625,162.72000122070312
3565,588.9600219726562,152.63999938964844
3368,324.0,129.60000610351562
3566,384.4800109863281,347.0400085449219
3567,273.6000061035156,70.56000518798828
3568,407.52001953125,122.4000015258789
2932,429.1200256347656,119.52000427246094
3569,385.9200134277344,342.7200012207031
3570,414.72003173828125,184.32000732421875
3571,410.4000244140625,116.64000701904297
3572,393.1200256347656,334.08001708984375
3573,391.6800231933594,77.76000213623047
3574,398.8800048828125,77.76000213623047
1970,393.1200256347656,329.760009765625
3337,433.44000244140625,112.32000732421875
3575,406.08001708984375,312.4800109863281
2364,380.1600036621094,288.0
3576,393.1200256347656,270.7200012207031
2790,385.9200134277344,269.2799987792969
3577,407.52001953125,82.08000183105469
3578,498.2400207519531,93.60000610351562
2750,408.96002197265625,112.32000732421875
3327,403.20001220703125,110.8800048828125
3579,397.44000244140625,110.8800048828125
3580,362.8800048828125,247.6800079345703
3581,420.4800109863281,86.4000015258789
3582,576.0,109.44000244140625
3356,443.52001953125,109.44000244140625
3583,407.52001953125,191.52000427246094
2389,396.0000305175781,108.00000762939453
3584,444.96002197265625,100.80000305175781
2366,371.52001953125,92.16000366210938
3342,351.3600158691406,108.00000762939453
3585,455.0400085449219,106.56000518798828
3343,442.08001708984375,106.56000518798828
3586,269.2799987792969,67.68000030517578
3587,397.44000244140625,218.8800048828125
3588,46.08000183105469,216.00001525878906
3589,384.4800109863281,105.12000274658203
3590,453.6000061035156,103.68000793457031
3345,370.08001708984375,96.4800033569336
3591,397.44000244140625,214.5600128173828
3592,393.1200256347656,210.24000549316406
3593,404.6400146484375,208.8000030517578
3594,408.96002197265625,195.8400115966797
3127,444.96002197265625,97.92000579833984
3595,400.32000732421875,207.36001586914062
3112,77.76000213623047,198.72000122070312
2751,372.96002197265625,99.36000061035156
3596,403.20001220703125,204.48001098632812
3104,367.20001220703125,100.80000305175781
1823,144.0,201.60000610351562
3597,351.3600158691406,102.24000549316406
3598,411.84002685546875,201.60000610351562
3339,450.72003173828125,100.80000305175781
3599,453.6000061035156,100.80000305175781
3600,286.55999755859375,66.24000549316406
3601,410.4000244140625,84.96000671386719
3323,414.72003173828125,116.64000701904297
2564,384.4800109863281,102.24000549316406
2586,380.1600036621094,90.72000122070312
3602,138.24000549316406,204.48001098632812
3603,388.8000183105469,223.20001220703125
3604,410.4000244140625,144.0
3605,404.6400146484375,155.52000427246094
3606,463.6800231933594,100.80000305175781
3140,433.44000244140625,92.16000366210938
3607,411.84002685546875,79.20000457763672
3608,404.6400146484375,162.72000122070312
3609,312.4800109863281,188.6400146484375
3610,584.6400146484375,154.0800018310547
2953,414.72003173828125,183.1680145263672
2182,387.072021484375,342.14404296875
3611,323.1360168457031,129.60000610351562
1753,260.92803955078125,160.70401000976562
290,392.25604248046875,335.2320251464844
3612,392.25604248046875,328.3200378417969
3613,411.2640380859375,117.50401306152344
3614,404.35205078125,312.7680358886719
3369,397.4400329589844,77.760009765625
2018,380.1600341796875,288.5760192871094
3615,406.0800476074219,191.80801391601562
2609,392.25604248046875,271.2960205078125
3616,577.1520385742188,108.864013671875
3364,349.0560302734375,107.1360092163086
2426,397.4400329589844,214.2720184326172
2232,452.7360534667969,103.68000793457031
2211,390.5280456542969,210.81602478027344
3134,407.80804443359375,196.9920196533203
2423,404.35205078125,209.0880126953125
3617,399.16802978515625,209.0880126953125
3618,385.3440246582031,269.5680236816406
3619,288.5760192871094,409.5360412597656
3620,376.70404052734375,100.22400665283203
655,371.5200500488281,100.22400665283203
2800,286.8480224609375,404.35205078125
1095,77.760009765625,198.7200164794922
2796,369.7920227050781,96.76800537109375
2187,412.9920349121094,200.44801330566406
