uid,x,y
3190,419.0,97.0
3191,392.0,94.0
3192,424.0,108.0
3193,422.0,108.0
1682,438.0,92.0
3194,414.0,108.0
2860,412.0,108.0
2664,365.0,108.0
3195,301.0,405.0
2468,396.0,92.0
3196,299.0,404.0
3197,453.0,97.0
3198,408.0,98.0
3062,434.0,108.0
3199,440.0,91.0
3200,416.0,106.0
3201,447.0,113.0
2662,317.0,401.0
3202,419.0,91.0
3203,417.0,91.0
3204,428.0,106.0
2498,464.0,98.0
3205,439.0,113.0
3031,451.0,113.0
3206,441.0,105.0
2727,467.0,99.0
3207,404.0,100.0
3208,445.0,108.0
744,401.0,345.0
3209,426.0,100.0
2843,408.0,338.0
3210,407.0,333.0
3211,399.0,97.0
2844,404.0,332.0
3212,422.0,316.0
2899,392.0,290.0
3020,419.0,105.0
3213,422.0,94.0
3041,407.0,271.0
3214,407.0,105.0
2529,458.0,108.0
3082,377.0,249.0
3055,428.0,86.0
2848,426.0,86.0
3215,412.0,102.0
3216,421.0,103.0
3217,397.0,97.0
3218,423.0,102.0
3219,410.0,84.0
3220,429.0,111.0
3221,442.0,110.0
2118,424.0,114.0
3222,436.0,94.0
3223,401.0,103.0
2125,399.0,103.0
1900,413.0,81.0
3224,419.0,80.0
3225,389.0,97.0
3226,412.0,78.0
3227,421.0,111.0
3033,441.0,119.0
3228,442.0,102.0
2682,387.0,97.0
3229,444.0,102.0
3230,466.0,102.0
3231,464.0,102.0
3232,454.0,102.0
3233,431.0,105.0
3234,394.0,100.0
3235,421.0,89.0
3236,421.0,97.0
3237,423.0,89.0
3238,414.0,94.0
2472,384.0,100.0
3050,594.0,112.0
2503,404.0,86.0
3239,447.0,99.0
3240,426.0,108.0
3241,409.0,103.0
3242,431.0,97.0
3021,443.0,121.0
3243,444.0,94.0
3244,452.0,110.0
3245,52.0,176.0
3246,428.0,92.0
3247,424.0,94.0
3038,381.0,97.0
2657,440.0,122.0
3248,436.0,108.0
3026,312.0,402.0
3025,307.0,404.0
3249,432.0,110.0
3250,416.0,108.0
3251,412.0,94.0
3252,418.0,77.0
3253,48.0,174.0
3254,339.0,131.0
3255,434.0,116.0
3256,439.0,105.0
3257,401.0,89.0
3258,92.0,196.0
3035,409.0,211.0
3024,424.0,86.0
2339,278.0,160.0
3259,416.0,86.0
2105,400.0,349.0
3260,449.0,117.0
3261,434.0,102.0
3262,406.0,92.0
2157,409.20001220703125,211.20001220703125
3263,405.6000061035156,105.60000610351562
3264,417.6000061035156,84.0
3265,448.8000183105469,104.4000015258789
3266,440.4000244140625,104.4000015258789
3028,338.4000244140625,130.8000030517578
3267,438.0000305175781,104.4000015258789
2693,433.20001220703125,116.4000015258789
3268,422.4000244140625,88.80000305175781
3269,442.8000183105469,116.4000015258789
3270,424.8000183105469,99.60000610351562
3271,414.0000305175781,99.60000610351562
3071,300.0,404.4000244140625
3272,403.20001220703125,99.60000610351562
3080,316.8000183105469,400.8000183105469
3273,393.6000061035156,99.60000610351562
3097,382.8000183105469,99.60000610351562
3274,440.4000244140625,122.4000015258789
1361,442.8000183105469,121.20000457763672
2933,433.20001220703125,121.20000457763672
3046,391.20001220703125,93.60000610351562
2349,440.4000244140625,118.80000305175781
3275,435.6000061035156,93.60000610351562
3276,452.4000244140625,96.0
3068,48.0,174.0
3067,51.60000228881836,176.40000915527344
3277,441.6000061035156,96.0
2350,423.6000061035156,114.00000762939453
3278,92.4000015258789,195.60000610351562
2391,450.0000305175781,112.80000305175781
3279,447.6000061035156,112.80000305175781
3280,438.0000305175781,112.80000305175781
3281,594.0,111.60000610351562
3282,402.0000305175781,94.80000305175781
3283,444.0000305175781,93.60000610351562
3284,452.4000244140625,110.4000015258789
3285,441.6000061035156,110.4000015258789
2525,381.6000061035156,97.20000457763672
3286,423.6000061035156,93.60000610351562
3287,420.0000305175781,110.4000015258789
3091,400.8000183105469,345.6000061035156
3288,445.20001220703125,108.00000762939453
3289,435.6000061035156,108.00000762939453
3090,410.4000244140625,108.00000762939453
2162,364.8000183105469,108.00000762939453
3290,412.8000183105469,93.60000610351562
3100,417.6000061035156,76.80000305175781
3083,386.4000244140625,97.20000457763672
3291,411.6000061035156,78.0
1740,432.0000305175781,87.60000610351562
3292,398.4000244140625,97.20000457763672
3086,406.8000183105469,337.20001220703125
3293,412.8000183105469,80.4000015258789
3294,418.8000183105469,80.4000015258789
2519,406.8000183105469,332.4000244140625
