uid,x0,y0,x1,y1
15,466.3092,415.8602,457.2601,479.1714
21,375.6453,376.3106,370.4136,399.2268
2,461.4402,450.9285,512.9536,454.2018
0,157.6284,285.6557,335.9879,311.2924
28,186.8663,140.3443,156.3477,283.1198
31,55.2233,344.7064,107.1457,350.6957
82,597.0886,453.3533,639.2762,473.7451
66,342.1409,197.1386,324.0554,293.0664
36,435.2526,413.9839,466.6127,415.6639
56,639.3917,185.6230,557.3616,191.2718
6,426.4951,205.6216,400.6107,351.1290
14,521.2552,242.6143,484.1471,451.1590
71,598.1106,452.8681,593.8167,479.1666
16,185.6967,139.5962,361.7189,184.1861
11,194.9701,150.9922,350.6741,191.4285
3,283.4430,433.2153,278.2408,461.8523
88,360.5092,186.4701,336.4557,311.0299
17,436.1933,223.4690,410.0062,379.1263
26,406.6360,378.0069,467.4176,413.8721
4,252.8912,393.1086,283.8583,433.3897
33,375.3477,377.1442,431.7598,414.0190
9,428.5536,205.5778,533.2783,233.0865
25,36.1114,388.0220,98.2502,390.9090
27,284.6612,391.6164,369.7665,398.6897
7,375.8430,376.5422,406.2204,378.5548
30,369.9179,399.3851,426.0336,438.8189
37,66.1611,306.8676,169.5787,320.1267
20,512.7868,453.3541,555.9146,479.3998
23,200.7471,161.0599,343.0055,197.2242
29,92.0643,459.8017,420.0570,464.6909
10,0.0000,437.8389,21.3190,438.7228
22,96.2384,424.9796,425.6562,439.6312
45,514.2667,437.8850,593.1678,478.6282
61,195.5646,152.1453,168.8418,272.4625
19,436.9641,222.1922,520.6888,241.9448
62,425.3196,439.7927,419.6417,464.7391
12,0.5892,412.8770,26.8739,414.2603
57,558.0391,189.6916,514.6005,453.6572
51,168.9973,277.5385,328.8877,300.8215
75,109.5487,351.5033,85.8543,478.6843
47,36.6985,385.9780,10.1959,479.2289
24,180.3859,269.7296,322.6037,291.8434
5,202.5450,162.3148,178.6440,269.6393
79,639.8365,449.5270,597.9060,452.0575
40,534.5222,232.4604,497.0874,452.4357
48,106.1150,378.3058,150.4131,381.5161
41,287.6242,339.6668,400.8169,354.8279
85,63.7005,313.4694,170.1725,326.8893
89,37.1982,388.9163,28.6464,424.6393
90,53.1638,345.5772,33.8810,384.6758
81,5.1266,15.3086,558.5704,192.0761
91,404.1652,353.2592,404.2037,378.1211
53,64.7864,308.5920,53.7500,345.1584
92,499.0185,437.1065,514.8456,437.8406
