uid,x0,y0,x1,y1
20,520.8841,453.6124,565.3046,479.1351
15,472.5273,414.9807,464.1957,479.7580
7,381.6611,376.2430,412.0595,377.6644
21,381.7751,375.7734,376.2600,398.6226
28,193.1577,140.0653,161.4547,283.8391
0,163.8175,285.6891,341.0370,310.7405
56,638.9446,182.9928,564.7581,189.2868
3,289.6734,432.8281,284.4085,461.8408
36,440.6727,413.5341,473.2420,415.0738
57,566.5077,186.9936,519.1599,454.1853
26,412.3340,377.1286,473.5291,413.0977
9,433.9343,204.2540,538.9818,232.2140
31,62.8648,345.1180,114.4569,350.9330
11,200.1705,151.2501,355.6629,191.0765
2,467.8692,450.2903,520.0627,453.2773
66,347.3732,196.4603,329.9488,292.7691
22,102.9617,424.5788,431.9947,439.5997
16,191.8937,139.8811,365.3531,183.8061
29,99.5678,459.8112,425.8175,464.3619
19,442.2421,220.6745,526.3056,241.3344
27,290.5575,391.4088,376.1528,398.2093
33,382.0221,376.6678,440.8454,413.3898
6,431.0541,203.4575,407.3811,349.8466
71,605.9171,452.0360,602.1049,479.4874
61,200.0837,153.4548,174.6134,277.2599
82,605.8999,452.4456,638.6517,468.0561
23,204.7742,161.5605,348.9351,196.8560
84,355.2525,192.3731,336.8671,298.7499
40,541.6143,231.1760,501.8961,453.0135
41,293.0481,339.1892,409.2750,354.7359
17,443.7585,217.7935,414.0616,380.1145
30,376.4270,398.3433,431.7100,438.7311
45,523.1461,437.8596,601.5278,478.6630
47,42.9950,386.2565,20.9060,479.2191
53,71.9728,309.1486,62.2858,344.9910
10,0.2634,437.6367,28.5174,438.4926
14,525.8375,242.1142,491.8905,449.5300
62,431.9808,438.7170,425.6248,464.6618
24,185.2889,269.9091,329.4262,291.6534
12,0.8852,412.7097,35.3322,414.3724
5,207.0213,161.3458,184.8329,270.6960
4,259.2266,392.0949,289.4348,433.7992
37,73.5598,307.3174,174.1256,320.3106
85,70.2725,314.1235,175.7875,326.7033
25,44.6700,389.2397,103.1807,391.9938
48,113.6176,378.4580,158.4938,381.6815
86,114.0181,378.2085,91.8333,479.1803
51,177.6924,277.0112,333.8456,301.5681
87,115.4676,350.4731,112.3744,379.5977
79,639.5519,447.6602,606.1169,451.1041
75,116.7556,351.9955,95.1657,478.1800
81,5.1400,15.3597,560.3209,189.6771
