uid,x0,y0,x1,y1
6,364.2774,211.7589,330.7069,354.0692
19,373.0739,229.3706,451.8246,254.4558
56,638.9239,206.7750,488.4804,208.0393
36,355.8284,417.1343,386.7742,419.0468
7,302.8367,379.0488,331.8354,381.0617
28,122.6395,126.8852,80.8902,274.2794
3,201.8837,432.6742,194.6007,462.5057
71,504.9995,456.5173,499.9258,479.1721
20,432.2935,457.0857,465.6154,479.0942
30,295.7366,400.7281,347.6812,441.6999
2,379.9698,453.1098,431.9139,457.5556
16,123.0250,125.4990,301.4213,187.4750
14,450.7999,254.2896,405.5763,453.7604
0,80.4171,275.5400,267.1200,312.0710
97,386.2382,418.8170,375.2936,479.3827
66,281.3207,198.3402,257.3343,292.2426
82,505.5602,457.6374,540.1137,477.1289
27,208.6931,391.0080,295.8564,400.0517
57,487.5650,206.8095,436.0260,457.6394
45,435.0087,441.7299,498.1714,478.5186
4,175.2361,390.5328,202.1156,433.0570
11,132.9398,140.1725,289.5982,192.4310
24,107.0643,261.2075,255.8872,292.0667
9,364.8688,212.2908,462.7124,246.1588
22,0.4633,419.3577,345.7076,441.7422
21,302.8135,377.8894,295.9078,400.7490
33,303.4880,379.7676,353.9310,417.7043
126,290.5933,193.6514,263.7900,298.9315
114,131.7375,143.1872,93.3265,265.8156
93,506.1788,454.5173,560.4938,456.5956
26,333.0750,380.7852,384.9222,417.1445
37,0.3079,298.0425,92.0903,312.6716
17,374.7614,230.0923,336.8757,382.2431
51,93.6943,267.7963,261.5764,301.2510
41,215.5784,338.1488,331.1230,357.1445
29,2.1522,458.1963,336.0107,466.6724
23,135.6975,151.2467,282.6383,197.6986
124,138.2468,151.3065,103.9078,264.1931
31,0.6691,339.3162,20.3043,342.2364
40,463.7853,244.6432,418.1273,455.2744
115,332.4909,357.1114,331.9592,380.7600
96,345.1258,441.5673,339.2047,464.5860
75,22.3780,343.0115,0.0000,417.4758
121,0.8850,305.7224,91.1014,319.7868
117,148.3951,388.7303,206.7906,394.1415
48,15.3933,371.5515,67.0117,376.6270
127,5.1107,8.4596,500.6185,212.1085
128,337.7774,467.4987,337.1440,479.2449
