uid,x0,y0,x1,y1
71,560.0436,453.6753,555.4748,479.3049
9,402.5025,208.6442,504.9329,238.6310
20,481.8600,455.4059,520.2640,479.4978
21,346.9511,377.1114,341.0078,399.8293
6,401.5398,207.7738,373.4869,352.6270
97,434.2334,417.2161,424.1547,479.6405
66,319.1487,197.0220,297.5503,293.4887
3,251.9221,433.0550,244.9274,462.3628
88,336.4035,186.8172,310.3327,311.1334
0,127.5404,281.6581,308.9526,312.8860
45,482.0522,438.9271,555.1583,478.7617
51,143.5895,273.9072,301.3852,302.1387
22,60.5453,423.5138,392.6616,440.8655
28,160.5461,135.1494,127.7964,281.3028
24,149.9200,267.1519,297.5033,292.9504
19,411.6799,225.2869,493.2979,248.3839
27,255.4573,391.8424,340.2358,399.2398
25,0.3074,386.0946,61.9615,390.0353
11,170.9928,148.0909,325.9626,191.9610
30,341.0525,400.6270,395.3324,440.8307
4,223.4711,392.8635,252.0293,433.5213
14,492.0034,246.1354,453.6176,452.9213
23,175.0830,158.9791,319.2639,197.7836
29,54.2197,459.4909,388.3519,465.3809
16,161.7805,134.3924,336.5160,186.1149
31,19.0702,341.3867,74.6655,347.7978
56,639.0078,193.5940,528.5998,197.9435
93,561.9311,451.5814,620.2116,453.4744
7,346.8377,377.5262,376.2305,379.0059
17,412.4994,225.1342,380.5368,380.5474
41,259.5656,339.5504,374.1339,355.8942
26,378.5126,380.1701,435.8482,416.3617
33,346.5698,377.4549,401.2657,414.9120
96,394.0007,440.7172,388.0838,464.7072
40,504.6586,239.8721,463.9054,453.4984
57,529.7601,196.6357,483.2456,458.0500
37,32.7274,302.4531,140.0851,318.1426
36,403.0647,415.9202,435.1821,417.7078
75,76.0412,350.2410,47.0512,479.4672
2,428.3961,451.6506,479.7507,455.0308
61,177.1279,156.8503,150.6683,268.7665
82,559.6923,454.4448,603.0457,477.1118
106,168.2469,148.9272,140.5454,275.0323
102,28.0709,309.3322,139.1971,324.4006
107,376.5146,357.9008,376.4983,379.5405
90,17.6255,341.7233,0.9323,368.9953
48,69.9590,376.3356,118.1926,379.6428
53,29.9257,304.9080,18.3344,341.4857
108,71.9579,378.2256,44.9019,478.5931
105,387.2650,467.0929,386.5544,479.5603
109,145.6655,309.7666,120.8558,382.2755
110,118.8092,381.3390,196.2354,396.6996
111,617.4105,423.0972,625.4143,479.9683
