uid,x0,y0,x1,y1
7,387.2410,375.9853,417.4745,377.2068
9,438.0739,203.7083,545.1087,229.6097
2,475.4100,449.8081,527.7501,452.9070
0,169.4836,286.4533,346.4667,310.3809
28,197.0035,140.9492,167.9784,284.2510
36,447.3437,413.3791,480.2728,414.6458
20,528.0846,453.0759,573.8040,479.4307
30,382.6981,398.1300,440.2589,439.0240
12,0.0737,413.4446,43.6377,414.7664
16,195.7251,140.5118,371.6323,183.4993
11,204.8867,152.1251,361.1117,190.5231
33,387.1364,377.1860,447.8955,412.8682
3,295.4764,432.4791,290.2480,461.7419
19,448.1248,220.0269,533.3938,240.0045
25,51.9954,389.2178,112.1721,392.4732
41,298.5209,338.8903,414.9725,354.6049
57,572.3666,185.4821,524.4471,454.7080
17,448.9442,218.9100,419.0590,378.6692
71,614.4303,451.5653,610.0295,479.5722
10,0.7393,437.9106,36.9195,438.6342
26,418.2410,376.9274,479.5171,412.5322
21,387.7939,375.6371,383.7169,398.7165
61,204.6368,155.9422,180.5189,274.7152
40,547.0419,230.8749,509.2480,449.9856
15,479.2295,415.0978,471.8972,479.0789
53,78.6426,310.0460,68.7241,345.9755
5,211.5300,162.1461,190.8403,270.6397
6,436.0877,203.3760,412.6953,349.4949
66,351.8989,195.9726,335.0490,292.9565
23,209.9318,162.2431,353.7240,196.2353
84,359.8243,191.4938,342.1495,299.4388
29,105.7774,459.9171,431.9996,464.1397
56,638.3425,181.6652,569.5942,187.5365
82,613.9816,451.9493,639.4526,464.6329
79,639.4407,447.7231,614.0034,450.4710
27,296.4529,391.4638,381.5494,397.8253
51,182.8049,277.5803,339.1342,301.1503
22,112.6407,425.9260,439.3901,438.2672
24,191.0069,270.4088,334.5926,291.2516
14,533.4206,237.5078,498.2515,450.0764
48,119.8668,378.5792,164.3890,382.0860
37,80.7046,307.9819,181.7074,320.8271
31,68.4715,346.7539,120.4389,351.6932
4,265.1334,392.8888,296.7612,433.1059
75,123.3812,351.8830,101.2779,478.6297
74,416.5335,353.7455,416.3777,376.7850
45,529.2389,435.9521,608.5323,477.4242
81,7.4228,20.3483,567.4598,185.6607
85,76.5453,314.6607,181.0674,327.1916
47,49.7887,385.9558,28.4603,479.5742
62,438.3359,438.7160,430.4312,479.3796
80,438.6057,439.2390,433.6405,463.6446
65,67.9415,346.6811,49.7379,385.0540
