uid,x,y
9438,349.0,443.0
4330,245.0,93.0
9567,258.0,97.0
9727,241.0,92.0
9682,262.0,98.0
8626,128.0,128.0
9972,135.0,142.0
9683,142.0,152.0
10077,141.0,159.0
9210,208.0,433.0
9206,148.0,168.0
9313,148.0,171.0
9953,148.0,174.0
10078,145.0,176.0
10079,608.0,431.0
10080,207.0,431.0
8630,303.0,188.0
10081,210.0,395.0
9808,183.0,395.0
9809,150.0,395.0
9810,185.0,393.0
9947,293.0,194.0
8871,154.0,391.0
10082,74.0,378.0
9813,221.0,327.0
8513,192.0,203.0
9954,220.0,325.0
7543,151.0,317.0
9441,235.0,204.0
9326,104.0,304.0
10083,266.0,300.0
9443,195.0,207.0
10084,260.0,292.0
9958,244.0,285.0
9691,86.0,275.0
9692,173.0,273.0
8007,166.0,271.0
9961,148.0,268.0
7690,124.0,215.0
9817,100.0,267.0
9955,186.0,216.0
9950,112.0,260.0
9944,273.0,241.0
10085,125.0,219.0
9217,123.0,221.0
8517,169.0,215.0
9957,192.0,219.0
10086,139.0,163.0
9207,135.0,178.0
9745,565.0,427.0
9836,185.0,221.0
8510,176.0,189.0
9811,212.0,392.0
9825,201.0,223.0
10087,204.0,224.0
9819,197.0,202.0
10088,334.0,354.0
10089,218.0,324.0
10090,197.0,228.0
10091,189.0,204.0
10092,155.0,314.0
9108,185.0,205.0
9110,252.0,207.0
9447,188.0,211.0
10093,182.0,235.0
10094,166.0,268.0
10095,143.0,267.0
10096,177.0,238.0
10097,266.0,264.0
10098,190.0,241.0
8531,172.0,262.0
6489,248.0,216.0
8759,124.0,242.0
7197,168.0,259.0
10099,172.0,246.0
5299,179.0,243.0
8143,188.0,243.0
9963,196.0,197.0
8744,158.0,211.0
9826,200.0,242.0
10100,175.0,227.0
10101,202.0,229.0
10102,193.0,245.0
10103,194.0,241.0
9591,152.0,242.0
9824,167.0,246.0
9828,245.0,203.0
7910,154.0,233.0
10104,151.0,221.0
9718,250.0,283.0
9837,233.0,280.0
9838,245.0,275.0
10105,133.0,220.0
9514,368.0,213.0
9028,154.0,219.0
10106,250.0,257.0
10107,149.0,193.0
9832,205.0,229.0
10108,604.0,431.0
9829,227.0,206.0
10109,200.0,240.0
10110,138.0,219.0
9834,179.0,223.0
9968,190.0,194.0
9839,253.0,246.0
10111,173.0,228.0
9970,149.0,191.0
10112,140.0,227.0
10113,215.0,253.0
9992,153.60000610351562,232.8000030517578
8389,261.6000061035156,98.4000015258789
9843,128.40000915527344,128.40000915527344
10114,135.60000610351562,141.60000610351562
9598,142.8000030517578,152.40000915527344
6506,140.40000915527344,158.40000915527344
9537,140.40000915527344,163.20001220703125
9600,146.40000915527344,166.8000030517578
10115,146.40000915527344,174.0
10116,145.20001220703125,176.40000915527344
9743,135.60000610351562,177.60000610351562
9852,175.20001220703125,188.40000915527344
9845,302.4000244140625,188.40000915527344
9476,174.0,190.8000030517578
10117,148.8000030517578,193.20001220703125
9974,292.8000183105469,193.20001220703125
9354,230.40000915527344,198.00001525878906
7535,284.4000244140625,198.00001525878906
9984,196.8000030517578,201.60000610351562
9980,207.60000610351562,433.20001220703125
10118,244.8000030517578,202.8000030517578
7003,184.8000030517578,204.00001525878906
9986,190.8000030517578,204.00001525878906
7797,235.20001220703125,204.00001525878906
7689,194.40000915527344,206.40000915527344
8653,250.8000030517578,206.40000915527344
10119,232.8000030517578,207.60000610351562
10120,184.8000030517578,208.8000030517578
9601,206.40000915527344,430.8000183105469
10121,158.40000915527344,211.20001220703125
9484,566.4000244140625,426.0000305175781
10122,124.80000305175781,213.60000610351562
9481,242.40000915527344,213.60000610351562
10123,183.60000610351562,396.0000305175781
9859,168.0,214.8000030517578
7560,184.8000030517578,216.00001525878906
8174,248.40000915527344,216.00001525878906
8776,123.60000610351562,218.40000915527344
9231,134.40000915527344,219.60000610351562
10124,198.00001525878906,219.60000610351562
9686,208.8000030517578,394.8000183105469
9861,184.8000030517578,220.8000030517578
9851,123.60000610351562,222.00001525878906
10125,206.40000915527344,222.00001525878906
9973,150.0,394.8000183105469
9816,204.00001525878906,224.40000915527344
10126,153.60000610351562,225.60000610351562
8914,186.0,393.6000061035156
9163,196.8000030517578,228.00001525878906
5429,244.8000030517578,93.60000610351562
8542,193.20001220703125,232.8000030517578
9450,181.20001220703125,392.4000244140625
9731,126.00000762939453,235.20001220703125
9352,181.20001220703125,235.20001220703125
9854,176.40000915527344,237.60000610351562
10127,178.8000030517578,241.20001220703125
9865,199.20001220703125,241.20001220703125
9235,272.4000244140625,241.20001220703125
8555,187.20001220703125,242.40000915527344
9862,178.8000030517578,243.60000610351562
9987,166.8000030517578,246.00001525878906
9376,171.60000610351562,246.00001525878906
9615,253.20001220703125,246.00001525878906
10128,270.0,248.40000915527344
9726,112.80000305175781,260.4000244140625
9482,153.60000610351562,391.20001220703125
9985,171.60000610351562,262.8000183105469
9461,266.4000244140625,265.20001220703125
9815,100.80000305175781,266.4000244140625
10129,156.0,390.0000305175781
9978,165.60000610351562,268.8000183105469
9487,165.60000610351562,271.20001220703125
10130,172.8000030517578,272.4000244140625
9977,86.4000015258789,274.8000183105469
10131,244.8000030517578,274.8000183105469
9706,333.6000061035156,354.0
10132,220.8000030517578,327.6000061035156
9140,243.60000610351562,284.4000244140625
9976,260.4000244140625,290.4000244140625
10133,264.0,300.0
8035,104.4000015258789,303.6000061035156
9849,271.20001220703125,310.8000183105469
7213,154.8000030517578,314.4000244140625
4503,150.0,316.8000183105469
9867,178.8000030517578,223.20001220703125
10134,232.8000030517578,279.6000061035156
10135,151.20001220703125,220.8000030517578
10136,367.20001220703125,213.60000610351562
10137,279.6000061035156,211.20001220703125
10138,223.20001220703125,210.00001525878906
8566,205.92001342773438,221.760009765625
9868,207.36001586914062,432.0000305175781
9149,246.24000549316406,93.60000610351562
9619,256.32000732421875,96.4800033569336
9993,262.08001708984375,97.92000579833984
10139,128.16000366210938,128.16000366210938
9994,136.8000030517578,142.5600128173828
10140,142.5600128173828,152.63999938964844
9750,141.12001037597656,158.40000915527344
5338,146.8800048828125,165.60000610351562
9249,145.44000244140625,174.24000549316406
7022,135.36000061035156,178.5600128173828
10141,302.4000244140625,187.20001220703125
9500,208.8000030517578,394.5600280761719
10142,292.32000732421875,192.9600067138672
10143,187.20001220703125,394.5600280761719
9050,149.760009765625,394.5600280761719
10144,283.6800231933594,198.72000122070312
10145,181.44000244140625,391.6800231933594
9503,234.7200164794922,203.04000854492188
10146,154.0800018310547,390.2400207519531
9997,73.44000244140625,375.84002685546875
9755,188.6400146484375,204.48001098632812
