uid,x,y
8507,314.0,247.0
8387,304.0,94.0
4330,301.0,95.0
8508,431.0,441.0
1,314.0,98.0
8389,318.0,99.0
7648,200.0,153.0
8509,208.0,163.0
5173,206.0,168.0
7534,213.0,177.0
3388,214.0,182.0
7998,364.0,184.0
7775,211.0,185.0
8391,202.0,188.0
8392,354.0,191.0
8510,240.0,195.0
7535,346.0,197.0
8012,238.0,198.0
8511,254.0,199.0
8393,293.0,200.0
8394,300.0,203.0
7679,309.0,204.0
7895,290.0,433.0
7296,298.0,206.0
8418,287.0,433.0
8395,262.0,207.0
8512,289.0,431.0
8513,256.0,208.0
8514,99.0,428.0
5649,315.0,208.0
8397,250.0,210.0
8515,262.0,210.0
8175,36.0,424.0
8267,260.0,212.0
5304,306.0,215.0
8165,254.0,216.0
8516,219.0,217.0
6489,312.0,217.0
8270,222.0,218.0
7787,220.0,219.0
8265,231.0,397.0
8517,236.0,221.0
8518,252.0,221.0
8166,287.0,395.0
3867,194.0,224.0
8003,261.0,395.0
7093,251.0,226.0
8519,263.0,394.0
8409,207.0,227.0
7182,266.0,227.0
8288,220.0,228.0
8272,270.0,228.0
8151,245.0,229.0
8273,193.0,230.0
6513,235.0,392.0
8520,159.0,381.0
8521,263.0,231.0
8274,271.0,232.0
8275,222.0,233.0
8522,406.0,349.0
7913,242.0,233.0
8410,268.0,233.0
8523,293.0,327.0
8399,290.0,325.0
6611,260.0,237.0
7910,223.0,239.0
7543,226.0,321.0
7655,230.0,318.0
8138,249.0,240.0
8524,338.0,240.0
8139,180.0,312.0
6841,197.0,243.0
8276,184.0,310.0
7434,245.0,243.0
8141,267.0,244.0
8525,196.0,245.0
7781,182.0,310.0
8144,225.0,246.0
8526,238.0,246.0
8527,190.0,247.0
8143,255.0,247.0
6962,297.0,94.0
8280,333.0,300.0
8404,221.0,248.0
5299,247.0,248.0
3986,195.0,250.0
8528,241.0,251.0
8407,332.0,251.0
8277,327.0,291.0
8145,311.0,285.0
8146,163.0,284.0
7315,301.0,281.0
8023,313.0,276.0
7907,330.0,262.0
7197,237.0,264.0
8007,236.0,276.0
8529,176.0,276.0
8530,230.0,268.0
7551,233.0,268.0
8531,241.0,268.0
8158,186.0,269.0
8402,217.0,273.0
8281,241.0,271.0
7904,290.0,208.0
7711,317.0,283.0
8412,209.0,235.0
8532,223.0,267.0
8285,202.0,246.0
8533,317.0,226.0
5322,244.8000030517578,243.60000610351562
8534,310.8000183105469,94.80000305175781
7096,313.20001220703125,98.4000015258789
7922,318.0,98.4000015258789
8414,192.0,140.40000915527344
8415,200.40000915527344,152.40000915527344
8416,207.60000610351562,163.20001220703125
6506,206.40000915527344,168.0
8126,212.40000915527344,175.20001220703125
7684,211.20001220703125,183.60000610351562
8417,363.6000061035156,184.8000030517578
8428,202.8000030517578,188.40000915527344
7556,352.8000183105469,190.8000030517578
8429,241.20001220703125,195.60000610351562
7566,238.8000030517578,196.8000030517578
8294,345.6000061035156,196.8000030517578
4755,292.8000183105469,200.40000915527344
7894,429.6000061035156,440.4000244140625
8131,289.20001220703125,433.20001220703125
7798,261.6000061035156,206.40000915527344
7797,298.8000183105469,206.40000915527344
8535,286.8000183105469,433.20001220703125
8430,314.4000244140625,207.60000610351562
7688,255.60000610351562,208.8000030517578
8295,288.0,430.8000183105469
7003,249.60000610351562,210.00001525878906
8420,261.6000061035156,396.0000305175781
7689,259.20001220703125,211.20001220703125
8164,249.60000610351562,213.60000610351562
8536,231.60000610351562,396.0000305175781
7452,306.0,214.8000030517578
8174,310.8000183105469,216.00001525878906
8537,253.20001220703125,217.20001220703125
8538,286.8000183105469,394.8000183105469
7560,250.8000030517578,220.8000030517578
8002,264.0,393.6000061035156
7690,194.40000915527344,223.20001220703125
8539,194.40000915527344,226.8000030517578
8540,236.40000915527344,392.4000244140625
7222,234.00001525878906,392.4000244140625
7102,272.4000244140625,226.8000030517578
7803,158.40000915527344,381.6000061035156
8269,405.6000061035156,349.20001220703125
8036,194.40000915527344,231.60000610351562
8422,292.8000183105469,328.8000183105469
8541,262.8000183105469,231.60000610351562
4503,225.60000610351562,320.4000244140625
7213,230.40000915527344,318.0
8542,259.20001220703125,236.40000915527344
8162,180.0,312.0
8035,182.40000915527344,310.8000183105469
8170,337.20001220703125,240.00001525878906
8424,340.8000183105469,309.6000061035156
8543,326.4000244140625,290.4000244140625
7936,196.8000030517578,243.60000610351562
5429,301.20001220703125,94.80000305175781
5545,310.8000183105469,285.6000061035156
8426,163.20001220703125,283.20001220703125
7806,243.60000610351562,277.20001220703125
7103,235.20001220703125,276.0
8544,175.20001220703125,274.8000183105469
8545,235.20001220703125,273.6000061035156
