uid,x,y
8144,230.0,247.0
8387,308.0,94.0
4330,305.0,95.0
8388,35.0,441.0
1,319.0,98.0
8389,323.0,98.0
8256,437.0,440.0
8257,316.0,100.0
8123,197.0,141.0
8258,205.0,153.0
8125,212.0,163.0
5173,211.0,169.0
8390,211.0,174.0
7534,218.0,178.0
3388,219.0,183.0
7998,369.0,184.0
7775,216.0,186.0
8391,207.0,188.0
8392,359.0,190.0
7535,351.0,197.0
8012,244.0,198.0
8393,298.0,200.0
8014,265.0,203.0
8394,305.0,203.0
7921,35.0,439.0
7895,296.0,433.0
8131,294.0,433.0
8175,44.0,424.0
7296,303.0,206.0
8265,237.0,397.0
8395,267.0,207.0
5649,319.0,207.0
8396,292.0,395.0
8397,255.0,210.0
8003,267.0,395.0
8267,265.0,212.0
6513,241.0,392.0
7803,165.0,382.0
5304,311.0,215.0
8398,267.0,216.0
6489,317.0,217.0
8270,230.0,218.0
7541,299.0,328.0
8004,298.0,326.0
7787,225.0,220.0
8399,296.0,325.0
7543,232.0,321.0
3867,200.0,225.0
7093,256.0,227.0
5294,200.0,228.0
7655,236.0,319.0
7182,271.0,228.0
8272,275.0,228.0
8400,234.0,319.0
8139,186.0,312.0
8273,199.0,230.0
7781,188.0,311.0
8276,190.0,310.0
8401,199.0,232.0
8140,346.0,309.0
8275,227.0,233.0
7648,339.0,300.0
8277,333.0,291.0
8145,317.0,285.0
8146,169.0,284.0
7785,248.0,278.0
6611,265.0,237.0
8007,241.0,276.0
8280,181.0,276.0
8402,225.0,274.0
8281,247.0,271.0
8138,254.0,240.0
8158,191.0,269.0
7551,238.0,268.0
7661,247.0,267.0
7434,250.0,243.0
6841,203.0,244.0
7197,243.0,264.0
8403,246.0,252.0
3986,201.0,250.0
8404,228.0,249.0
6962,301.0,94.0
8143,260.0,247.0
5299,252.0,248.0
7904,295.0,208.0
8405,229.0,231.0
8406,272.0,246.0
8274,276.0,232.0
8407,337.0,251.0
8282,241.0,252.0
8285,207.0,246.0
7679,312.0,204.0
8151,250.0,229.0
8288,225.0,229.0
8408,314.0,204.0
7907,335.0,261.0
8141,272.0,244.0
7913,247.0,233.0
8409,211.0,228.0
8291,41.0,425.0
8410,273.0,233.0
8136,225.0,234.0
7711,323.0,283.0
7315,306.0,281.0
8023,318.0,276.0
7910,228.0,240.0
8137,218.0,238.0
8411,249.0,219.0
8412,215.0,235.0
7894,436.8000183105469,440.4000244140625
5429,306.0,94.80000305175781
7924,301.20001220703125,94.80000305175781
8413,308.4000244140625,98.4000015258789
7096,318.0,98.4000015258789
7922,321.6000061035156,98.4000015258789
8414,196.8000030517578,140.40000915527344
8415,206.40000915527344,153.60000610351562
8416,212.40000915527344,163.20001220703125
6506,211.20001220703125,169.20001220703125
8126,217.20001220703125,176.40000915527344
7684,217.20001220703125,183.60000610351562
8417,368.4000244140625,184.8000030517578
8418,294.0,433.20001220703125
7556,358.8000183105469,190.8000030517578
8295,295.20001220703125,430.8000183105469
8294,350.4000244140625,196.8000030517578
7566,243.60000610351562,198.00001525878906
8419,236.40000915527344,397.20001220703125
8420,267.6000061035156,396.0000305175781
8166,291.6000061035156,394.8000183105469
8002,270.0,393.6000061035156
7222,240.00001525878906,392.4000244140625
7797,303.6000061035156,206.40000915527344
8421,165.60000610351562,382.8000183105469
8422,298.8000183105469,328.8000183105469
7688,260.4000244140625,208.8000030517578
8184,297.6000061035156,326.4000244140625
8423,295.20001220703125,325.20001220703125
4503,231.60000610351562,320.4000244140625
8162,186.0,312.0
7689,264.0,211.20001220703125
8035,188.40000915527344,310.8000183105469
8424,345.6000061035156,308.4000244140625
8425,339.6000061035156,298.8000183105469
8165,258.0,216.00001525878906
7693,333.6000061035156,290.4000244140625
8426,169.20001220703125,283.20001220703125
7806,248.40000915527344,277.20001220703125
7103,240.00001525878906,276.0
7560,255.60000610351562,220.8000030517578
8427,190.8000030517578,268.8000183105469
177,246.00001525878906,266.4000244140625
8170,342.0,240.00001525878906
7102,277.20001220703125,226.8000030517578
8036,199.20001220703125,231.60000610351562
7331,226.8000030517578,231.60000610351562
7938,210.00001525878906,228.00001525878906
8428,207.60000610351562,188.40000915527344
