uid,x,y
9000,198.0,244.0
4330,279.0,95.0
1,292.0,98.0
8512,258.0,433.0
8389,296.0,99.0
8626,168.0,136.0
8627,176.0,149.0
8771,182.0,159.0
9105,179.0,169.0
7534,188.0,174.0
8737,188.0,177.0
8629,188.0,179.0
9106,186.0,180.0
7775,185.0,182.0
8630,340.0,186.0
8510,215.0,193.0
8998,218.0,193.0
8392,330.0,193.0
7535,322.0,198.0
8393,268.0,199.0
8739,235.0,201.0
8862,276.0,203.0
9107,231.0,396.0
8885,284.0,204.0
8865,236.0,205.0
7296,274.0,206.0
8513,231.0,207.0
9108,225.0,208.0
9109,199.0,396.0
9110,290.0,208.0
8645,406.0,209.0
8267,234.0,210.0
8989,225.0,212.0
8538,256.0,395.0
8519,233.0,394.0
8990,180.0,213.0
8895,228.0,214.0
8744,199.0,215.0
5304,281.0,215.0
9111,207.0,216.0
9112,209.0,217.0
8991,230.0,394.0
6489,287.0,217.0
8871,203.0,392.0
8517,210.0,219.0
8518,226.0,219.0
3867,167.0,221.0
9113,232.0,221.0
9114,126.0,380.0
9115,180.0,224.0
9116,377.0,352.0
8752,265.0,328.0
8539,168.0,225.0
8883,174.0,225.0
7093,225.0,225.0
9004,193.0,226.0
8877,264.0,326.0
9117,166.0,227.0
8753,262.0,325.0
8873,244.0,227.0
9118,197.0,228.0
7543,197.0,319.0
8541,237.0,230.0
8993,201.0,317.0
8635,314.0,310.0
8884,216.0,231.0
9119,312.0,310.0
8139,150.0,309.0
9120,242.0,232.0
8276,154.0,308.0
6611,234.0,235.0
7781,152.0,308.0
9121,307.0,300.0
8755,223.0,238.0
7315,274.0,281.0
9122,134.0,280.0
8023,286.0,276.0
8876,170.0,241.0
8636,216.0,276.0
8996,218.0,241.0
8637,312.0,241.0
8007,209.0,275.0
6962,275.0,94.0
8639,147.0,273.0
9123,192.0,272.0
9124,209.0,271.0
8758,194.0,246.0
8143,229.0,246.0
8759,167.0,247.0
5299,220.0,247.0
8402,189.0,271.0
9125,214.0,269.0
8531,214.0,266.0
8641,214.0,250.0
9126,168.0,252.0
7551,206.0,266.0
9127,158.0,266.0
9128,212.0,262.0
7197,210.0,262.0
8647,241.0,243.0
9129,195.0,224.0
8999,245.0,231.0
7910,196.0,237.0
9130,209.0,250.0
8882,266.0,208.0
9007,219.0,227.0
9131,218.0,217.0
9132,193.0,231.0
9005,290.0,247.0
7894,398.4000244140625,441.6000061035156
5429,279.6000061035156,94.80000305175781
9020,274.8000183105469,93.60000610351562
7096,291.6000061035156,98.4000015258789
9133,166.8000030517578,135.60000610351562
9010,175.20001220703125,148.8000030517578
9011,181.20001220703125,159.60000610351562
6506,180.0,164.40000915527344
9023,186.0,170.40000915527344
8126,187.20001220703125,172.8000030517578
7684,187.20001220703125,180.0
8428,176.40000915527344,184.8000030517578
9014,339.6000061035156,186.0
9015,328.8000183105469,192.0
8429,214.8000030517578,193.20001220703125
8772,213.60000610351562,195.60000610351562
9034,321.6000061035156,198.00001525878906
8891,258.0,433.20001220703125
8892,255.60000610351562,433.20001220703125
8535,256.8000183105469,430.8000183105469
8651,199.20001220703125,396.0000305175781
8896,255.60000610351562,394.8000183105469
7688,230.40000915527344,206.40000915527344
7797,273.6000061035156,206.40000915527344
9134,234.00001525878906,394.8000183105469
9008,230.40000915527344,394.8000183105469
7222,202.8000030517578,392.4000244140625
8899,205.20001220703125,391.20001220703125
7689,234.00001525878906,210.00001525878906
8872,126.00000762939453,379.20001220703125
8893,224.40000915527344,212.40000915527344
9135,264.0,326.4000244140625
9022,280.8000183105469,214.8000030517578
9136,261.6000061035156,325.20001220703125
7560,225.60000610351562,219.60000610351562
7690,166.8000030517578,220.8000030517578
8776,166.8000030517578,223.20001220703125
4503,196.8000030517578,319.20001220703125
9137,313.20001220703125,309.6000061035156
7102,247.20001220703125,225.60000610351562
9138,150.0,309.6000061035156
8035,152.40000915527344,308.4000244140625
8036,166.8000030517578,228.00001525878906
9139,306.0,300.0
9017,301.20001220703125,290.4000244140625
9140,284.4000244140625,285.6000061035156
8426,133.20001220703125,280.8000183105469
8903,216.00001525878906,276.0
8779,207.60000610351562,274.8000183105469
9018,146.40000915527344,272.4000244140625
177,213.60000610351562,265.20001220703125
9019,157.20001220703125,265.20001220703125
7694,210.00001525878906,262.8000183105469
8555,229.20001220703125,246.00001525878906
9141,219.60000610351562,244.8000030517578
8038,166.8000030517578,247.20001220703125
9142,219.60000610351562,247.20001220703125
4755,268.8000183105469,199.20001220703125
8787,235.20001220703125,200.40000915527344
8514,62.400001525878906,426.0000305175781
8547,213.60000610351562,249.60000610351562
9143,168.0,252.00001525878906
8901,303.6000061035156,261.6000061035156
9144,232.8000030517578,398.4000244140625
7798,236.40000915527344,205.20001220703125
7434,218.40000915527344,241.20001220703125
7936,168.0,241.20001220703125
