uid,x,y
8759,92.0,234.0
10702,316.0,442.0
10962,221.0,91.0
10834,566.0,432.0
10338,235.0,93.0
10835,239.0,94.0
10836,100.0,118.0
10200,108.0,132.0
10589,114.0,144.0
9537,112.0,150.0
9206,119.0,158.0
9953,118.0,166.0
9210,172.0,430.0
10876,170.0,430.0
8630,278.0,186.0
10963,268.0,191.0
10964,172.0,428.0
10965,177.0,391.0
10593,259.0,196.0
10345,164.0,197.0
10966,148.0,391.0
10839,157.0,198.0
10967,161.0,198.0
10591,115.0,391.0
10968,170.0,200.0
9441,209.0,200.0
9443,166.0,201.0
9810,151.0,389.0
10969,147.0,389.0
8871,118.0,387.0
10343,35.0,371.0
7690,94.0,206.0
9813,190.0,323.0
10841,189.0,321.0
10594,118.0,311.0
10206,243.0,308.0
10838,236.0,298.0
10970,157.0,209.0
9326,69.0,297.0
10085,94.0,210.0
10731,71.0,296.0
10971,232.0,288.0
9692,143.0,267.0
10709,92.0,213.0
10972,161.0,213.0
10973,164.0,213.0
10974,52.0,267.0
10843,143.0,265.0
10844,135.0,265.0
10708,114.0,260.0
10476,67.0,259.0
10845,179.0,217.0
8531,141.0,257.0
10342,80.0,253.0
10348,142.0,240.0
10975,246.0,238.0
10337,222.0,88.0
9836,156.0,215.0
10483,169.0,222.0
10976,106.0,170.0
10977,174.0,224.0
10714,148.0,182.0
10978,204.0,193.0
10979,529.0,427.0
10858,165.0,227.0
10093,153.0,229.0
10224,211.0,197.0
9110,226.0,203.0
10980,148.0,232.0
10604,125.0,233.0
10981,179.0,388.0
8744,128.0,204.0
9447,160.0,205.0
10982,121.0,235.0
10489,165.0,236.0
10983,304.0,353.0
5299,150.0,237.0
10984,187.0,320.0
10755,225.0,206.0
10481,122.0,309.0
8517,140.0,208.0
10231,216.0,210.0
10490,222.0,212.0
10087,176.0,219.0
7197,137.0,253.0
10985,239.0,261.0
10855,129.0,256.0
10229,132.0,256.0
10859,135.0,261.0
10851,141.0,260.0
10622,168.0,218.0
10986,126.0,216.0
10723,124.0,212.0
10987,171.0,236.0
10988,169.0,206.0
10727,177.0,223.0
7910,124.0,226.0
10989,159.0,220.0
10861,121.0,255.0
10990,146.0,221.0
10991,149.0,207.0
10356,121.0,214.0
10611,228.0,243.0
9838,217.0,272.0
10728,203.0,275.0
10860,218.0,199.0
10729,221.0,280.0
10992,342.0,214.0
10726,200.0,201.0
10469,315.6000061035156,441.6000061035156
10863,220.8000030517578,87.60000610351562
10993,234.00001525878906,88.80000305175781
10369,234.00001525878906,92.4000015258789
10614,238.8000030517578,93.60000610351562
9843,100.80000305175781,118.80000305175781
10236,108.00000762939453,132.0
10738,114.00000762939453,144.0
6506,112.80000305175781,150.0
10615,118.80000305175781,165.60000610351562
10864,116.4000015258789,168.0
10871,217.20001220703125,86.4000015258789
10374,566.4000244140625,432.0000305175781
9845,277.20001220703125,186.0
10740,171.60000610351562,429.6000061035156
10994,267.6000061035156,190.8000030517578
10837,148.8000030517578,392.4000244140625
9686,175.20001220703125,391.20001220703125
10995,151.20001220703125,390.0000305175781
9986,163.20001220703125,198.00001525878906
7797,208.8000030517578,199.20001220703125
10704,147.60000610351562,390.0000305175781
7689,166.8000030517578,200.40000915527344
10996,156.0,201.60000610351562
10997,118.80000305175781,386.4000244140625
10505,189.60000610351562,322.8000183105469
4503,117.60000610351562,310.8000183105469
10998,159.60000610351562,205.20001220703125
10999,93.60000610351562,206.40000915527344
11000,242.40000915527344,307.20001220703125
8776,93.60000610351562,210.00001525878906
10596,157.20001220703125,210.00001525878906
11001,235.20001220703125,297.6000061035156
10768,92.4000015258789,213.60000610351562
8035,69.60000610351562,296.4000244140625
9976,230.40000915527344,288.0
10509,214.8000030517578,280.8000183105469
10746,51.60000228881836,266.4000244140625
10747,134.40000915527344,265.20001220703125
10745,178.8000030517578,217.20001220703125
10874,67.20000457763672,258.0
11002,80.4000015258789,253.20001220703125
10848,246.00001525878906,237.60000610351562
10869,94.80000305175781,226.8000030517578
9743,106.80000305175781,169.20001220703125
