uid,x,y
8647,256.0,246.0
8735,295.0,94.0
4330,292.0,95.0
8624,417.0,441.0
1,305.0,99.0
8389,310.0,99.0
8626,183.0,139.0
8627,191.0,151.0
8628,197.0,161.0
5173,196.0,167.0
8736,195.0,172.0
7534,203.0,176.0
8737,203.0,179.0
8629,203.0,182.0
7775,201.0,184.0
8630,354.0,185.0
8738,192.0,187.0
7648,345.0,192.0
8510,230.0,194.0
7535,336.0,197.0
8511,244.0,199.0
8393,283.0,200.0
8739,250.0,202.0
8512,277.0,434.0
8740,298.0,205.0
8514,85.0,427.0
7296,288.0,206.0
8395,252.0,207.0
8645,421.0,207.0
8513,246.0,208.0
8741,305.0,208.0
8397,240.0,210.0
8267,249.0,211.0
8265,218.0,397.0
8742,202.0,215.0
5304,296.0,215.0
6489,302.0,217.0
8743,209.0,218.0
8744,214.0,218.0
8745,224.0,219.0
8518,241.0,220.0
8517,225.0,221.0
3867,184.0,222.0
8538,274.0,395.0
8519,251.0,394.0
8746,184.0,224.0
8747,243.0,225.0
8539,184.0,226.0
8409,196.0,226.0
7093,240.0,226.0
8748,262.0,226.0
8749,248.0,394.0
7182,256.0,227.0
8750,146.0,381.0
8273,182.0,229.0
8663,394.0,351.0
8646,213.0,230.0
8751,211.0,232.0
8274,260.0,232.0
8752,282.0,328.0
8753,279.0,325.0
7543,214.0,320.0
8754,218.0,318.0
8139,168.0,311.0
6611,250.0,237.0
8635,330.0,310.0
7781,170.0,310.0
8755,239.0,239.0
8637,327.0,240.0
8276,172.0,309.0
8392,323.0,300.0
8756,179.0,246.0
8144,214.0,246.0
8757,317.0,292.0
6962,288.0,94.0
8143,245.0,247.0
8145,301.0,286.0
8758,212.0,248.0
5299,236.0,248.0
8759,184.0,249.0
7315,290.0,281.0
8641,230.0,251.0
8407,322.0,252.0
8636,232.0,277.0
8023,302.0,276.0
8007,225.0,276.0
7907,320.0,262.0
7197,226.0,264.0
8639,164.0,274.0
8760,231.0,272.0
7551,222.0,267.0
8531,230.0,267.0
8761,175.0,268.0
8402,206.0,272.0
8288,209.0,227.0
8412,199.0,234.0
8762,202.0,237.0
7910,212.0,239.0
8141,256.0,244.0
8763,209.0,233.0
8764,227.0,246.0
8151,235.0,228.0
8765,225.0,251.0
7711,304.0,247.0
8532,212.0,267.0
8766,271.0,255.0
8767,218.0,239.0
8768,223.0,242.0
8769,263.0,205.0
8550,238.8000030517578,238.8000030517578
7894,417.6000061035156,441.6000061035156
5429,292.8000183105469,96.0
7096,304.8000183105469,98.4000015258789
8770,308.4000244140625,99.60000610351562
8414,182.40000915527344,139.20001220703125
8544,190.8000030517578,151.20001220703125
8771,198.00001525878906,162.0
6506,195.60000610351562,166.8000030517578
8126,201.60000610351562,175.20001220703125
7684,201.60000610351562,182.40000915527344
8417,354.0,186.0
8428,192.0,187.20001220703125
7556,344.4000244140625,192.0
8429,230.40000915527344,194.40000915527344
8772,228.00001525878906,196.8000030517578
8773,336.0,198.00001525878906
8535,276.0,432.0000305175781
8420,250.8000030517578,398.4000244140625
8651,217.20001220703125,397.20001220703125
8578,252.00001525878906,394.8000183105469
7798,252.00001525878906,206.40000915527344
7797,288.0,206.40000915527344
8653,303.6000061035156,207.60000610351562
7222,222.00001525878906,392.4000244140625
7688,244.8000030517578,208.8000030517578
7803,146.40000915527344,381.6000061035156
7003,238.8000030517578,210.00001525878906
8774,286.8000183105469,210.00001525878906
7689,248.40000915527344,211.20001220703125
8688,393.6000061035156,351.6000061035156
8775,282.0,328.8000183105469
8174,301.20001220703125,217.20001220703125
8655,280.8000183105469,326.4000244140625
8399,278.4000244140625,325.20001220703125
7560,241.20001220703125,220.8000030517578
7690,183.60000610351562,222.00001525878906
4503,213.60000610351562,320.4000244140625
8687,253.20001220703125,223.20001220703125
7213,218.40000915527344,318.0
8776,183.60000610351562,225.60000610351562
8162,168.0,310.8000183105469
8424,330.0,309.6000061035156
8777,327.6000061035156,309.6000061035156
8666,255.60000610351562,226.8000030517578
