uid,x,y
9310,186.0,246.0
1,284.0,99.0
9311,288.0,100.0
8626,158.0,135.0
8639,165.0,148.0
8771,172.0,158.0
9312,171.0,164.0
9206,178.0,172.0
9313,178.0,176.0
9314,179.0,179.0
7775,176.0,181.0
9207,166.0,184.0
8630,331.0,187.0
7894,387.0,443.0
8510,206.0,193.0
8392,321.0,194.0
9210,246.0,434.0
7535,313.0,199.0
9211,244.0,434.0
8512,246.0,432.0
8865,227.0,205.0
9315,188.0,397.0
8513,222.0,206.0
9108,215.0,208.0
9316,245.0,396.0
9110,281.0,208.0
8267,224.0,210.0
9008,219.0,395.0
9244,248.0,393.0
8871,192.0,392.0
9114,114.0,380.0
8752,255.0,328.0
8753,252.0,325.0
7543,186.0,319.0
8993,190.0,317.0
5304,272.0,215.0
9317,184.0,216.0
8635,304.0,311.0
6489,278.0,218.0
7781,141.0,308.0
9121,297.0,301.0
3867,157.0,220.0
8539,158.0,224.0
9318,292.0,292.0
9220,275.0,286.0
9122,123.0,279.0
8636,206.0,276.0
9217,156.0,226.0
8007,198.0,275.0
8402,179.0,271.0
9222,136.0,271.0
8873,235.0,227.0
9125,204.0,269.0
8531,204.0,266.0
9319,147.0,264.0
7197,200.0,262.0
9320,204.0,249.0
4330,271.0,95.0
9321,224.0,235.0
9224,151.0,246.0
8637,303.0,241.0
8755,213.0,238.0
8996,209.0,241.0
7315,264.0,281.0
9322,48.0,426.0
9144,221.0,398.0
9323,160.0,211.0
9000,188.0,244.0
9145,170.0,213.0
8143,219.0,245.0
9116,367.0,352.0
8862,267.0,203.0
9324,221.0,233.0
5299,211.0,246.0
8759,157.0,247.0
9325,183.0,214.0
9213,186.0,215.0
8999,233.0,232.0
8744,189.0,215.0
9326,143.0,307.0
8517,200.0,219.0
8739,226.0,201.0
8883,165.0,225.0
7093,215.0,225.0
8884,206.0,231.0
9219,231.0,226.0
7551,196.0,266.0
9327,205.0,196.0
9007,210.0,227.0
8647,231.0,243.0
9328,274.0,205.0
8312,257.0,208.0
8645,397.0,210.0
9329,231.0,245.0
8023,276.0,277.0
9004,183.0,225.0
7910,186.0,237.0
9131,209.0,217.0
9330,235.0,239.0
9331,264.0,283.0
9332,204.0,231.0
9225,185.0,265.0
9227,253.0,212.0
9333,201.0,244.0
9127,309.0,213.0
9143,281.0,247.0
9334,487.0,249.0
9335,246.0,255.0
9336,172.0,232.0
7434,207.60000610351562,241.20001220703125
5429,271.20001220703125,94.80000305175781
8514,48.0,426.0000305175781
