uid,x0,y0,x1,y1
1,466.3092,415.8602,457.2601,479.1714
2,375.6453,376.3106,370.4136,399.2268
3,461.4402,450.9285,512.9536,454.2018
4,157.6284,285.6557,335.9879,311.2924
5,186.8663,140.3443,156.3477,283.1198
6,55.2233,344.7064,107.1457,350.6957
7,597.0886,453.3533,639.2762,473.7451
8,342.1409,197.1386,324.0554,293.0664
9,435.2526,413.9839,466.6127,415.6639
10,639.3917,185.6230,557.3616,191.2718
11,426.4951,205.6216,400.6107,351.1290
12,521.2552,242.6143,484.1471,451.1590
13,598.1106,452.8681,593.8167,479.1666
14,185.6967,139.5962,361.7189,184.1861
15,194.9701,150.9922,350.6741,191.4285
16,283.4430,433.2153,278.2408,461.8523
17,360.5092,186.4701,336.4557,311.0299
18,436.1933,223.4690,410.0062,379.1263
19,406.6360,378.0069,467.4176,413.8721
20,252.8912,393.1086,283.8583,433.3897
21,375.3477,377.1442,431.7598,414.0190
22,428.5536,205.5778,533.2783,233.0865
23,36.1114,388.0220,98.2502,390.9090
24,284.6612,391.6164,369.7665,398.6897
25,375.8430,376.5422,406.2204,378.5548
26,369.9179,399.3851,426.0336,438.8189
27,66.1611,306.8676,169.5787,320.1267
28,512.7868,453.3541,555.9146,479.3998
29,200.7471,161.0599,343.0055,197.2242
30,92.0643,459.8017,420.0570,464.6909
31,0.0000,437.8389,21.3190,438.7228
32,96.2384,424.9796,425.6562,439.6312
33,514.2667,437.8850,593.1678,478.6282
34,195.5646,152.1453,168.8418,272.4625
35,436.9641,222.1922,520.6888,241.9448
36,425.3196,439.7927,419.6417,464.7391
37,0.5892,412.8770,26.8739,414.2603
38,558.0391,189.6916,514.6005,453.6572
39,168.9973,277.5385,328.8877,300.8215
40,109.5487,351.5033,85.8543,478.6843
41,36.6985,385.9780,10.1959,479.2289
42,180.3859,269.7296,322.6037,291.8434
43,202.5450,162.3148,178.6440,269.6393
44,639.8365,449.5270,597.9060,452.0575
45,534.5222,232.4604,497.0874,452.4357
46,106.1150,378.3058,150.4131,381.5161
47,287.6242,339.6668,400.8169,354.8279
48,63.7005,313.4694,170.1725,326.8893
49,37.1982,388.9163,28.6464,424.6393
50,53.1638,345.5772,33.8810,384.6758
51,5.1266,15.3086,558.5704,192.0761
52,404.1652,353.2592,404.2037,378.1211
53,64.7864,308.5920,53.7500,345.1584
54,499.0185,437.1065,514.8456,437.8406
55,90.4108,460.2473,85.4135,479.3274
56,426.1441,440.0848,417.5760,479.1698
57,513.9146,453.7830,557.4534,479.7384
58,419.2978,466.8173,418.3696,479.4924
59,175.3883,311.5114,152.9751,383.4180
60,426.8472,205.1741,531.9351,232.9538
61,242.3063,325.3351,223.5765,398.2238
62,350.8621,191.8478,330.7586,299.8835
63,20.0772,439.0499,12.0992,479.6050
64,285.5764,433.2191,426.2251,439.1151
65,16.0434,19.8184,568.2986,194.0234
66,436.7062,222.5520,521.4349,243.1461
67,104.4115,383.3552,371.8701,394.2900
68,282.5957,433.0687,276.2152,462.1988
69,94.9110,424.9715,423.5880,439.6942
70,194.1077,155.9333,169.2751,274.1988
71,106.7391,378.7151,85.9380,478.9849
