uid,x0,y0,x1,y1
1,568.480286,143.401596,638.729858,144.984055
2,522.849304,320.428192,522.005493,345.553223
3,4.123669,0.436336,58.686745,48.141338
4,561.277893,319.236298,523.755859,321.096191
5,199.733093,322.649780,245.294800,324.406036
6,551.995361,127.979340,551.730408,293.644287
7,552.557251,127.405762,639.048218,129.553360
8,299.185974,135.882950,298.354248,241.521866
9,55.750198,49.549541,639.328491,67.651840
10,468.686462,122.757439,467.232910,258.364685
11,418.139618,378.204834,418.480042,407.161713
12,280.845154,259.117218,467.389862,261.009308
13,290.193604,126.255600,458.533691,131.618500
14,521.909546,345.239838,422.211060,346.869019
15,298.737183,135.888626,449.909607,139.138748
16,567.385376,143.633575,567.325012,319.871704
17,299.162659,242.127167,448.927673,243.244507
18,281.273773,117.405067,280.530945,259.430054
19,551.666077,293.195160,415.146362,294.310913
20,281.010468,116.633904,467.776520,121.862785
21,178.115219,350.005737,175.607315,455.413666
22,524.465820,320.761383,592.533508,344.605835
23,229.208740,350.736938,179.053406,351.660553
24,57.444920,47.176430,57.151047,168.843323
25,589.284302,374.624115,234.471863,381.093872
26,245.091171,322.758362,247.418030,350.049591
27,639.479248,444.111603,175.846420,453.572266
28,200.151398,322.705994,177.349670,348.572968
29,388.417938,349.743103,418.821686,378.796082
30,175.216644,414.421173,57.201176,416.422516
31,248.501068,454.755646,248.000427,479.427734
32,589.219788,404.767975,236.474579,414.079102
33,247.200394,349.524292,235.724487,383.272858
34,198.454605,455.795624,197.407547,479.665314
35,244.962494,324.135468,229.763763,349.158783
36,458.581421,129.899918,457.747681,251.154007
37,639.288696,344.913879,594.810120,346.144531
38,201.799194,294.536102,200.778885,322.935120
39,290.749237,250.301880,457.294739,251.527084
40,202.512131,294.071289,294.823456,295.213867
41,255.982727,454.845123,255.594193,479.197052
42,176.511459,391.758057,56.268280,393.744843
43,564.450745,319.485840,638.562256,342.434448
44,522.645874,345.507019,591.454163,376.291473
45,56.207893,218.606079,55.841606,416.607330
46,553.714050,293.671295,560.947449,318.533875
47,232.526932,350.921509,234.779388,454.164154
48,449.546570,139.295074,449.644714,242.291962
49,56.560749,418.054657,5.750246,456.243683
50,58.482815,46.999153,54.751850,415.965393
51,47.009247,171.631622,46.520203,215.529526
52,588.676514,376.351959,589.207703,442.656952
53,289.308350,348.981079,247.329895,349.594330
54,230.847305,349.618774,230.933395,383.854340
55,47.658787,215.854736,114.956070,217.040009
56,236.346008,381.952759,235.784271,454.245117
57,116.537865,175.947327,115.562103,217.636810
58,522.781006,345.607483,361.596832,347.972504
59,616.675476,443.058716,615.805115,480.000000
60,31.687771,303.918243,0.954388,305.065857
61,54.058472,394.583984,8.863387,427.091492
62,571.759705,444.264008,572.571167,473.010101
63,521.688110,345.156036,245.528427,349.856628
64,236.310730,413.705322,236.166153,453.433533
65,83.285103,218.055130,82.671280,444.030273
66,175.226227,391.571350,86.916695,393.415131
67,230.232910,343.306274,178.030838,344.731354
68,553.746094,289.402771,202.639252,299.619537
69,638.843323,343.681854,594.687256,345.123291
70,589.670349,402.163452,236.317383,414.015930
71,588.146790,375.765503,588.332458,401.966400
72,245.266953,324.376221,229.342422,351.833252
