uid,x0,y0,x1,y1
1,465.138916,133.869659,309.415100,134.578522
2,472.987000,248.362747,302.418671,250.481735
3,473.305603,124.710487,301.355133,125.966019
4,571.448853,119.841988,572.414124,290.032715
5,541.477783,319.173981,540.491028,344.967651
6,237.962814,350.598022,187.081772,351.351685
7,483.421356,116.248329,483.282745,256.992004
8,587.827881,136.509796,589.107544,317.991272
9,257.453278,322.256592,258.425232,350.449554
10,482.765564,115.011902,291.975494,116.323753
11,465.327881,240.025757,310.585205,241.561722
12,259.062286,349.382843,243.781647,382.667297
13,607.752686,406.432343,245.168610,413.166504
14,638.577637,134.544479,588.634583,136.651276
15,542.759521,318.609161,612.975220,344.954468
16,427.777679,377.166168,428.527405,408.567902
17,582.286194,317.340851,542.491211,318.994232
18,473.406433,125.083237,473.429108,248.528229
19,207.830627,455.044983,207.941360,479.797821
20,257.676361,454.197083,257.230194,479.601654
21,257.305725,323.569214,237.756180,349.929840
22,184.218155,412.962097,77.685043,414.921539
23,212.030563,323.138672,185.905731,347.553833
24,213.531982,294.722717,213.142166,322.928802
25,639.124207,118.464081,572.237244,119.461594
26,301.732666,125.642685,302.870392,250.611908
27,211.919708,322.531372,256.567719,323.880096
28,584.078491,317.830566,639.539307,333.410583
29,483.290070,258.310516,292.864655,260.111694
30,572.743164,290.162415,428.916687,291.726807
31,291.721375,117.025558,292.402496,259.089355
32,74.767853,392.843658,1.149418,443.160919
33,540.138306,344.759827,435.325623,346.164581
34,310.742645,134.833466,310.971863,241.629837
35,606.136719,375.260956,246.271851,380.484161
36,6.208506,0.245814,72.556503,54.218201
37,639.398254,448.013245,185.642715,453.538971
38,73.095757,54.285843,73.520287,172.643082
39,186.026581,390.748169,76.513115,392.589386
40,607.761902,376.431702,609.043030,445.255859
41,464.094116,133.288452,464.806091,240.697311
42,306.121552,293.734802,216.095261,295.336975
43,186.748947,350.255493,185.547958,454.395416
44,639.907166,344.761719,613.904541,346.328827
45,636.803040,444.809204,636.904968,480.000000
46,71.101059,52.203930,640.000000,57.342892
47,75.577835,415.329407,22.381285,456.293762
48,401.882660,349.172699,429.742767,379.299255
49,73.607445,52.790607,73.555130,415.463043
50,540.210327,343.882690,607.204834,374.910583
51,73.086578,221.295517,75.215317,413.671570
52,240.757599,350.661560,244.100830,454.197571
53,238.578583,343.525299,187.701431,344.498047
54,574.772461,292.147491,581.046143,317.251312
55,607.494873,376.371246,607.540222,405.793854
56,538.350220,344.101776,258.546204,349.876801
57,591.960510,447.436493,593.140930,476.977936
58,61.883675,175.116257,62.159229,218.829865
59,243.278793,382.080109,244.557205,453.352905
60,76.717651,414.702148,0.265899,473.567413
61,541.084229,344.775635,373.986023,346.778076
62,237.788101,350.716125,238.967529,386.209564
63,572.672058,288.155823,215.032715,300.616547
64,301.429108,347.871368,260.556458,348.714569
65,65.129868,217.910767,126.720795,219.439011
66,291.923065,115.761620,292.374237,258.004517
67,263.956329,454.204559,263.923096,479.304840
68,257.961243,323.669464,237.109070,352.451019
69,482.803467,257.453369,293.104675,259.234833
70,7.514274,1.396342,73.767769,53.370045
71,244.308502,413.891235,244.401886,452.462524
72,97.313797,221.992203,97.975227,441.007935
73,301.743134,123.872566,302.290833,250.015121
